	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7
3189	152	CXCL5	-0.0968364605303609	0.0789945887454883	-2.64618873722374	-2.48253339186007	-0.692884465049357	-0.725841367246059	0.353306692330506	0.112089459451314	8.82404092841962e-70	2.27463684597621e-43	5.64571553646752e-06	2.48971906038275e-05
3209	152	CCNI	0.208606932701674	1.44368582222677	0.0759844030425915	0.350265277043446	1.3091352612194	1.40383574515937	0.00246548996890896	1.45928113354426e-79	0.323871705368963	0.000159127838401458	9.19669937376503e-44	1.01043280742827e-39
3602	152	PLK2	-1.46606696340553	0.702305802332295	0.712203354660452	0.466764886821524	0.560756327771501	0.467978979416551	8.92566975959209e-41	1.89744904267531e-06	3.05942418599402e-06	0.0298339480726396	0.0025571151479647	0.0289500596090562
8571	152	TXNRD1	0.550505262175038	-0.555825087701707	-1.75187328506398	-1.35376590861659	-1.34479726402616	-1.40996892271597	3.50339620890222e-07	1.03841039754992e-08	6.18077299479679e-85	3.03847253686182e-34	1.23088186367636e-36	1.52516124132825e-34
3551	153	DAB2	0.363257347134956	-1.09675256865735	-2.31492666593295	-1.03009654879262	0.159740302819721	0.905417687196536	0.0292568352940771	6.20854119009872e-17	2.25234757880017e-84	4.30273467649873e-09	0.484885013124835	0.000128680005266541
9027	153	MRPL52	-0.244439608411693	0.608551926689132	-0.776229795757767	-0.830670470170368	-1.3008556648081	-1.67335634678799	0.039267641281143	1.01041789358076e-06	3.19016260471546e-13	6.94225010244099e-10	5.92845403008397e-30	1.90465937301363e-44
838	154	S100A11	-0.566731844209104	-0.371784794801184	-1.02713525742587	-0.703881549149009	-0.921773481901491	-1.21310455451089	1.72554342857461e-16	3.32264619631265e-07	3.7922342058522e-49	1.78797942321321e-15	1.1212670503569e-28	3.42275345137489e-44
1471	154	FEZ2	1.3456433148479	1.57772479300744	0.63030824729949	0.489673809932803	2.12069655311785	2.0546192522916	7.97812037473588e-38	8.4505116986335e-44	1.5524671638893e-09	0.000501011163710147	1.85043135547467e-43	4.83352404741677e-33
5210	154	CAV1	1.27562444445659	0.123970219689905	0.576258376804056	0.420929875679395	0.994781645162079	0.25951953698424	1.09466596504184e-40	0.200458600554493	1.8414516328955e-09	0.000947846359893614	3.32865592929668e-16	0.0606433713974231
9829	154	SELENOS	-0.30361206398571	-2.2384723058663	-0.959778997334139	-1.09036211621354	-0.550710626133719	0.120248920833491	0.0363458386787821	1.46136574238635e-92	2.92902553670356e-14	3.43318261430981e-12	0.000736443333275217	0.617879647604896
1470	155	CRIM1	1.37571978841199	1.31575374729221	0.555154281846876	0.773586256733515	0.722030791662387	2.40055488284327	1.51510617745176e-40	1.57826538524842e-34	5.98281078127771e-08	2.06727862979195e-08	1.1926401010897e-08	1.28937533025201e-41
10509	156	CLDN7	-1.64212575535358	-1.49917369584745	-0.381424567427124	-0.160055346199994	-0.235274304130466	-2.45111123326272	2.29326311174312e-32	1.87922293124029e-26	2.79910623890073e-05	0.0472207518432927	0.00609051831273353	4.47793307457311e-44
11250	156	VAPA	-0.775490477726319	-0.126637014783937	-1.06198979396405	-1.27294566605027	-1.71409492744793	-1.7991527271245	1.94766085980179e-11	0.381135555515045	1.53382538947403e-19	6.06232695283878e-19	4.46157732129064e-43	1.25175149076677e-40
1148	157	LAMB3	-0.843074158002193	0.166595472509377	-1.52301919725794	-0.676791580705933	-0.52532482224664	-2.46958450346082	5.69105812798089e-09	0.0713047658705498	1.56043902334298e-21	0.00045707081326735	0.00179878409365782	8.95564880466532e-44
3701	157	HAPLN1	1.96304397438912	2.1624239161718	2.1624239161718	1.9980919574833	1.58104034887291	1.22483033976172	3.8617490314054e-40	2.29876951228857e-44	6.26458002762302e-42	6.95958143980514e-19	1.59158910420544e-16	1.37665200180954e-08
11723	157	PSMA7	0.263507165051701	1.36887519982752	0.622544075428889	0.382457492349251	0.767507641501539	1.11347055687232	9.36256154664042e-06	1.93375544207156e-91	4.66442699040322e-23	2.14077055279568e-06	2.10704524738111e-22	1.13945100759772e-34
3367	158	RNF150	-0.594697902933775	0.320228020435956	-0.0434497363767117	0.237435163482561	-1.222981632919	-2.41751605934284	0.000101571591624572	0.000497447666167781	0.801529521969321	0.190779327656493	2.44474315618312e-12	1.72205357104663e-43
3833	158	TGFBI	0.634785924257394	1.11403909665799	-1.39765752151752	-1.40192308097812	2.33795481414239	2.09003774750248	2.18148214721058e-09	1.8624048747073e-22	2.87030378535216e-51	3.79454204132252e-37	7.66968186110877e-43	8.90004030654457e-30
12112	158	PLVAP	1.92450910714255	1.92450910714255	1.88230246218225	1.42450425459126	1.86073965344396	1.92450910714255	5.05375542735142e-40	4.72268612697052e-35	5.98478917506866e-31	7.33287975739301e-10	6.68615983768735e-21	1.65598677744517e-17
3897	159	PCDH1	-0.540491261171104	-1.2755784479051	-0.0819213752421059	-0.0863153452062859	-1.07695651612178	-2.39371160629148	1.41031038098241e-07	8.07207296749292e-21	0.0953129688425463	0.18041468772709	3.93843111085122e-14	1.87171328742172e-43
8460	159	HMGA2	-0.0341235933559897	0.898663946650877	1.47982172883332	0.921913000812453	2.622548543083	1.99294566558287	0.898584139745652	6.9518484603946e-13	8.65299453826989e-27	1.44812576592163e-07	7.9081830370157e-43	5.59822692982796e-23
11431	159	NOP56	1.28253061814525	1.77166236611166	1.93365164090946	1.07853043101535	0.716964614206384	0.646307089221845	5.21658486787093e-40	6.21875666550558e-59	2.25156087713228e-62	1.30222863345656e-15	2.02674161784685e-09	1.55701563083338e-06
4055	160	SQSTM1	-0.86500063026656	-1.93028986789306	0.0125005131051289	0.391327730779956	-1.12535391042246	-1.31825196491483	1.10635616846223e-17	5.74354463308005e-91	0.954969482728352	0.0322606406569599	9.77749784549479e-21	6.1702479376756e-24
4582	160	MARCKS	1.18836873672438	2.04785483873014	0.445930518260957	0.305000722314166	-0.280931867237074	-0.37738578825299	6.78787110298818e-40	4.05062542560587e-81	8.32355608826603e-07	0.0142595018363337	0.00795672095949504	0.000852242014372921
6818	160	IFITM2	1.10515608952217	-1.13953288033182	0.176966774714672	0.283055977644621	2.59081804150752	2.94092891081172	1.53958009030249e-20	6.31690484810688e-33	0.163576992397488	0.106353105907563	8.08919971236339e-43	3.44134297144251e-39
12571	160	KLK6	-0.0282715507456338	0	0	0	-0.507554632567468	-2.36497890710522	0.343896485828339	1	0.999965452600789	1	5.8107891027754e-06	1.87171328742172e-43
2282	161	RPL32	0.561584305078377	0.116972114314998	0.374551912941984	0.49936400063857	0.391008821564315	0.427728365838475	1.23936754094885e-39	0.00852677769318826	6.99438019282312e-17	2.53586633202355e-19	5.85646186094707e-12	3.41841233984625e-12
9455	161	EMC7	-0.606090097808541	-2.42729994787097	-1.12317923243069	-0.445058135243427	-1.16548871250764	-1.25313114310846	2.02356196920799e-05	1.63843713180464e-90	3.19431503372105e-16	0.0491485877063351	2.00321943159759e-13	7.72780195844659e-13
2657	162	NDUFB4	-1.20030507218427	-1.30137359439619	-0.928187278132645	-0.67780979499109	-0.513677703477414	-0.677235193027258	1.34381457663154e-39	3.10555051209545e-44	8.18275063229984e-21	4.67485261670792e-07	6.70794306148525e-05	9.39765676813655e-07
5444	162	EIF1AX	0.571456369658704	-0.740889874410715	-0.783481600965394	-0.756365120980869	-1.30571532413589	-1.45814518269912	1.62938591662189e-08	3.48848978009721e-17	3.28432249487602e-18	4.36251948522795e-11	1.38529998682936e-39	6.94616362535521e-43
5783	162	RPL10	0.428059680626509	0.920849177536651	0.121078623347252	0.320099588976489	0.633987852567234	0.665496148024991	1.35126082909691e-23	1.66526164409058e-90	0.0107826929349504	1.13848735255971e-08	8.22333407087134e-28	2.35415404631413e-26
11346	162	MBD2	-0.997748836779121	-1.41662823698462	-1.73714214709889	-1.62606695349085	-2.07887864049527	-1.71660578255398	7.46335719586634e-12	2.49576627558479e-23	5.25000291814717e-35	7.66920464436532e-20	1.80258587106362e-42	7.4229005263394e-23
1477	163	CEBPZ	0.667963858710779	1.12979215548736	1.77701271922382	1.29354203456811	1.91813045757455	1.78683895216969	3.05375091016792e-13	2.32940940071366e-29	1.12118728912907e-54	2.18071386748325e-20	1.94141936353663e-42	1.22364945307797e-30
7128	163	RARRES3	-0.375894220316163	-1.45008478089157	-0.912481853951133	-0.704583482517865	-1.94719528448203	-2.46231687488845	0.00147711023783837	3.11632958340837e-23	8.09104183684389e-11	3.55705842142481e-05	1.67567958753227e-31	1.1424446309102e-42
4001	164	ATP6V0E1	-0.445255437332615	-1.88799928820705	-1.04607608225512	-0.700054923354454	-0.472685780294031	-0.417461594883674	4.07201392477799e-05	5.55529481320827e-90	1.07503558928429e-24	4.84528286737409e-07	0.000552827776615065	0.00755631593586688
6499	164	BARX1	0	0	-1.71158926579954	-1.15422214847752	-2.21375819520679	-1.71981342434854	1	1	3.84328135299671e-33	1.88860050909157e-13	4.0391362299137e-42	1.49959396130689e-23
10788	164	JUP	-1.86390048600589	-0.139225707023707	0.387142370191139	0.375365886473462	0.00155051314130757	-1.67950548746198	3.56735068193173e-39	0.427418376765897	0.0112020127069867	0.0984206779662786	0.998656970430985	7.8555854103945e-19
2184	165	HJURP	-0.418357086968379	0.329127521658602	-0.11153808034828	-2.08376942135773	-0.925810670829697	-0.762442841248042	0.00497395087163356	0.0535301440792497	0.646686008974353	4.97983218585534e-41	6.30055863836434e-08	0.000194911055263152
11528	165	TPX2	0.419708542536554	1.73382982075632	3.28956940117644	0.745614538153625	0.298760068596459	0.506061027412091	0.000263104316107218	3.2762940556671e-39	2.37447561986455e-80	4.04393434298643e-06	0.0542080875478507	0.00299438617947836
420	166	ATP6V0B	-0.452487501303854	-1.99341998529939	-0.345534005280162	-0.487994964525541	-1.16664436722255	-1.38580506483745	0.0001112930212685	3.1937410920412e-89	0.006838874946022	0.00297981627155333	3.78429183531976e-20	1.34560956946331e-24
995	166	MPC2	-0.835010283581863	-1.40764625450418	-0.726892025681608	-0.712336061921922	-1.74566867103973	-1.77430152872017	1.88825212971771e-12	8.17211622170755e-35	1.40417777896654e-08	2.19572988117449e-05	8.69239038580592e-42	7.82225401476688e-37
2099	166	ARPC2	-0.933271322107736	-0.819377231151891	-1.12027247548666	-1.07973177465836	-0.972692162937916	-0.945574510224596	4.38542451849395e-39	1.937426026974e-28	3.60253055661584e-51	1.97979722229523e-32	4.82931118089406e-28	1.1604731243013e-22
2532	167	ARF4	-1.41171166103153	-1.54251485119593	-1.33556406095651	-1.04149974242654	-1.40472719600925	-0.723290942329125	4.601574393009e-39	4.86832168131903e-45	2.79153416054737e-31	4.13991636566676e-12	9.5255528189061e-27	1.54630522256412e-05
2837	167	SMC4	0.0848688436836036	-0.257564254731924	0.955415262566518	-0.759981244750484	-1.53820092133931	-1.78514842204451	0.609451964583636	0.0464986389334132	1.049533461403e-10	6.62045629296303e-07	2.60352994389491e-35	3.40776127331858e-42
5085	167	PDK4	-0.0806357976252877	-2.85791365989034	-1.00088514870141	-0.700924367654144	-1.55121757729887	-0.972719200746776	0.677023094453469	8.28638884630187e-88	1.50090346541273e-10	0.0013103098976237	4.75509537657747e-19	8.23730507442575e-06
10065	168	NUPR1	-1.18436618920773	-2.00608158007505	-1.50323097470196	-1.25785166747232	-2.19287965056579	-1.96025218341858	2.46230408243586e-18	1.2980307397528e-42	3.31531546089212e-25	1.30851263275276e-13	1.68180244210557e-41	3.59888992452544e-27
11413	168	CSNK2A1	0.675631751702915	2.40411019640068	1.51518613719768	1.1638279990153	1.48335114382332	1.46293021548996	1.1237860913734e-13	8.31786116907609e-88	4.07328223021347e-44	1.07980886223605e-17	5.92845403008397e-30	2.10961191934971e-23
542	169	GNG12	-0.197799854688432	-0.68049960705818	-1.91833632856498	-1.72995288636914	-0.523021827338883	-0.474505799964979	0.160530258849575	1.01895828115126e-08	9.60963409299914e-73	6.59858551453718e-40	0.000563805250054798	0.00645757897928271
4786	169	ACTB	-0.27114788567047	0.0162058278048531	-0.802762456251109	-0.774407290948381	-0.924465544538628	-0.663580293294167	3.66220849111677e-06	0.8274906924448	7.53010445799737e-44	2.73672588293286e-29	1.94407948551694e-41	1.30880044270663e-18
1435	170	PPM1G	0.836592322228064	0.89323984245234	1.81939238344111	1.06926802261025	1.34582041462655	1.3116442008161	1.31840905085984e-26	1.08919735324208e-27	4.33396004646714e-78	1.31486332740443e-21	2.14509371620701e-34	6.99567421004514e-27
2812	170	MME	1.91378495808394	2.22622424757674	0.966422793399593	0.576814191157218	1.38580400160908	1.56291279221451	1.34851633862012e-38	3.85604042352607e-45	8.02450754752643e-11	0.00741090600392577	1.45254287539517e-13	1.1489760755048e-12
3261	170	PDLIM5	-0.790522286299212	-1.19135513065769	-2.2567171602598	-2.07332043652636	-1.48652925156387	-0.673026893674954	2.2017854063968e-08	6.75764372518499e-18	7.96143350916492e-70	6.67319767888445e-40	1.53648687279084e-21	0.000993337137845827
8736	170	UBC	-0.732457176860755	-1.56968801478476	-0.818405670598737	-0.519127340837496	-0.329611143931302	-0.349835654381857	2.12165867258187e-19	2.10014549329545e-87	7.95077280579044e-22	6.49128330385088e-06	0.00408825140677758	0.00609796491403663
2163	171	SP100	-1.00045459274528	-2.46552743917086	-1.65372621768254	-1.56893182907886	-0.279281894850184	-0.394889945569416	3.19600495759782e-12	8.39622950439058e-87	8.99421309667416e-34	1.25019329963329e-19	0.212736289285759	0.0990040430113037
2828	171	MLF1	-1.62128409167533	-1.02448028799284	-0.253270343386469	-0.0849481348652298	-1.09843300274488	-0.935454696002424	1.68319529674652e-38	7.36138908062083e-13	0.147794961518029	0.746209484210227	1.85165895469552e-11	2.69238897860331e-06
5994	171	RAB2A	-0.425083637169042	-1.26113716682849	-0.857329653398923	-0.693724043026112	-1.51556614436303	-1.23700918496689	0.000101336645988229	6.21322657081476e-38	3.14370528547697e-16	7.4686763030961e-07	6.46891831578626e-41	5.40622392941871e-22
11091	171	H3F3B	0.000436669053470955	1.1006682229171	1.33949676631791	0.546664885634615	0.584744654212863	0.255376522039708	1	9.87707586988863e-62	7.57927903576731e-78	3.96521213228193e-11	4.44744145915161e-13	0.00552388507647905
2862	172	TNFSF10	-0.658553362809563	-2.85201803260931	-0.370826060061903	0	-0.182101432099801	-0.248988664704612	1.64642468008816e-09	9.16105480257383e-87	2.79910623890073e-05	1	0.0193003349759161	0.010351697902008
6446	172	GCNT1	-1.51013354590253	0.68466966733038	-2.40012157542885	-1.9524523747482	-1.76793064674196	-0.379530383365771	9.88510631400896e-28	9.22713772453479e-06	2.56425365242197e-76	3.18499220279672e-31	3.66463674320207e-28	0.120012830907467
7171	172	FAU	0.597158727462064	0.45724976494222	0.519082091611477	0.548158885850673	0.825903181853597	0.78796792684931	3.03670749844973e-38	1.36184235679479e-22	3.16115661888538e-26	4.54952813862355e-19	1.8723174249694e-39	1.17272687139485e-30
1549	174	EFEMP1	0.167113502755094	1.92499213599438	1.42927551783129	1.43865139877624	1.95438579297967	2.78090208965929	0.155859130628083	1.62316810867819e-49	4.10718121597942e-30	4.63568121166761e-18	5.72744935650596e-33	8.34963649046382e-41
3703	174	COX7C	0.161752944771508	0.736375667989375	0.824103798190806	1.01038761472275	1.04129877269005	1.07696702634332	0.00718744511316945	3.38391558862086e-35	5.07811234121487e-40	4.7771954527813e-36	1.14809087488345e-39	6.43341284693447e-35
6213	174	LY6K	-0.116925802936969	-2.18209902284112	0.730567468050316	0.671123062606609	-0.494939016287896	-0.14391745225945	0.484388372092245	1.8898543229312e-86	4.64550045670973e-06	0.00440887557155308	0.00306396837428053	0.532182518372818
1627	175	CCT7	0.805164909733914	1.23522541938351	1.48943648433594	0.88398924605916	1.63523681162291	1.90594437080038	1.90297038023143e-21	4.39155823767172e-40	3.5824302633477e-50	2.17530729622641e-13	1.15955596582071e-39	1.09746463760917e-39
1699	175	PROM2	-0.227072474211534	0.0268804589870781	-0.0550508966375025	-0.293237356021767	-0.646996874860751	-2.29478513049628	0.0115653190369579	0.382124938587196	0.447437066797223	0.0260957869047134	1.34677416887694e-06	1.07427015978765e-40
2816	175	SSR3	-1.00747908517497	-1.0641905134338	-1.06600749416536	-1.30027699215592	-1.12967248847055	-1.04551218135359	7.43668469732301e-37	5.63892963533689e-39	3.2505446411628e-37	1.04616065384821e-38	2.39292949095305e-31	2.48531395147142e-22
8659	175	TAOK3	-0.77771033819565	-2.53516383593221	-2.06837135423012	-1.9657087199623	-1.08531911950308	-1.57902367547737	7.20022377680646e-07	3.77262409649424e-86	4.53521964458141e-51	1.59923338888964e-29	1.62801209013258e-09	1.19443521429367e-17
