	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7
8207	325	RASSF8	1.43026467696183	0.801110711828956	0.225570576243753	0.342816483047063	1.34813095491956	1.38511186127248	6.12368473216805e-24	1.47547606396206e-08	0.122378505796728	0.105849617286192	2.262513497431e-13	8.56589722778716e-11
11718	326	FAM217B	0.457012759492347	0.307939352240051	1.86326158540201	2.02286061146157	1.8273294500386	1.38633762913182	0.000199916123447836	0.0213248653217279	1.10254175184412e-35	3.72249374784844e-22	1.02136931852798e-24	1.56528397162581e-12
5166	327	POLR2J3.1	0.591892465494651	0.939559551516363	1.36017512625341	0.996994218703202	1.51630191007513	1.39876308938802	4.23723666288862e-09	2.75043482763093e-18	4.74038993165589e-31	2.29968064153949e-11	1.51254953684899e-25	2.55336811083443e-18
7116	327	UBXN1	0.966959134622811	0.476441623641696	1.18564393911895	1.16651392073896	1.12844744124109	1.34073807987124	8.84081033454239e-24	7.20788604588971e-07	1.25393677303408e-28	1.10111866366359e-16	1.44759815408648e-18	2.15982911152411e-19
12372	328	AXL	1.14148544489433	0.364105606521018	0.791105272517522	0.302634780621996	1.04880753833004	1.58714779173738	9.34255012721862e-24	0.00114325550537131	2.13023471517738e-11	0.0658710938487578	9.93549773410177e-13	4.96025334112703e-19
7198	331	FIBP	0.833898741531991	1.21603650555701	1.16752071236056	0.852772271374083	1.47013148453755	1.38440059935559	8.03389177895917e-17	1.31395705464925e-28	2.13609868244692e-25	3.64393885726829e-09	2.01556070532547e-25	1.61722916753107e-18
3316	332	SNHG8	0.0826128079471573	1.77369389356224	0.477498895733531	0.844834478128916	1.41672004951119	0.900361284826037	0.473998634012213	5.13708675467173e-53	3.12550218697795e-06	1.41036954933135e-09	3.26719781506518e-25	5.65725222618255e-10
6063	332	CALB1	1.5240097941673	2.02259633642843	2.02259633642843	1.72103168708522	1.96343553795447	2.02259633642843	1.40324365979385e-23	1.48369523869399e-38	2.02249953687097e-36	7.33174152498534e-14	4.0062831093215e-23	3.24767241255778e-19
8392	335	MYL6B	0.46345459443936	1.04069388167441	1.11683137355404	1.05967705759116	1.44406599574206	1.64166226341477	2.22242195755045e-06	9.9689155732926e-23	3.99414525584524e-24	3.75623884593661e-13	3.13111554030086e-25	4.01901119555671e-24
7163	338	ARL2	0.997385471758883	0.768756302402575	1.08014377723236	0.5759343355976	0.982829260366007	1.87703806621555	3.64298064022281e-19	1.48985640988192e-11	6.23121826552612e-19	0.000288268356139759	1.4454280610137e-11	3.64603162746121e-24
5195	340	LAMB1	0.5420278020495	0.98932974958189	1.02838986269151	1.01943391910211	1.73048116898329	1.54590174343281	2.3096530112719e-06	7.63352530801221e-16	6.10147393743628e-16	2.60963914446435e-09	5.16232429000327e-25	7.61171795448051e-17
8105	343	NCAPD2	0.800069590069138	1.17349500113204	2.03307683409189	0.677705341248947	1.11811847065636	1.4596792892276	3.82617252564508e-12	6.25718217387411e-21	3.76443083932726e-45	5.3275472148193e-05	4.83647843193318e-13	1.58924820540852e-15
1225	346	PARP1	0.583386913077412	0.47859447705135	1.63254192187224	1.08453903565162	0.58706453535607	1.18564998768394	1.18372384614928e-09	1.21520111572322e-06	1.72281788149421e-44	3.03263687471303e-14	3.09900652114726e-06	1.81592021465489e-15
8145	346	M6PR	0.65959696910535	0.185560564168707	1.30310656483621	1.04499065380575	1.67057227545729	1.5643478383671	5.12578242445152e-09	0.119638421203845	5.67493856731735e-24	7.345414085748e-10	9.58574927451814e-25	1.04184538072899e-17
8361	349	HOXC9	1.4482194078168	0.68679588996405	1.05843566153727	1.08166407838923	1.53709344622707	1.53709344622707	1.45308124230502e-22	2.62909596947634e-05	4.09204980033255e-10	3.92412060063913e-06	8.0188951015311e-16	3.86914097711543e-12
9138	350	SAV1	0.9934541945073	1.86824401828721	1.78984816341903	1.61052505027245	1.45868177232734	1.63999534963279	1.14977756991629e-19	1.18014399819017e-47	2.06936096658049e-42	4.05337477157125e-21	4.15751262019454e-22	9.39747384691007e-21
8914	358	KLF5	1.22141987915174	0.246277107242131	1.78732670854536	1.78300616922212	0.693369208108168	0.0473016984732906	3.11060340181929e-22	0.0505249723494354	1.59542091467895e-34	3.78760748413607e-19	1.37455692989924e-05	0.82730471792685
8925	363	SCEL	0.958313768491557	2.05436467913339	2.01272435843186	1.89332654794534	1.99227653954312	1.03793659980542	4.64143810808711e-11	1.03702120041827e-39	2.78280875751608e-35	1.22435625460682e-16	7.22113058288552e-24	3.51545125584925e-06
11967	363	CDC37	0.229360767703598	1.67089152902948	1.2417269404581	0.949618360100848	1.15836639908892	1.16273601121131	0.0224990908598418	7.34366282943917e-49	2.20935087483815e-29	1.75750811133772e-11	1.43610622782147e-18	5.08545629472506e-15
9755	369	RPS17	0.320516018211749	0.308562125178387	0.378481406232127	0.557857249495109	1.21700106408773	1.24679903362069	0.000278451046484476	0.000552507350393935	4.3951667935042e-05	7.17148102976677e-06	1.05477754512596e-23	7.98300189794395e-20
12391	373	PAFAH1B3	0.185571584744876	2.17524632115142	1.47374286139302	1.36114652563042	1.69633805238834	0.724928970089007	0.161206767477681	1.19700437312762e-47	3.71610563912114e-25	2.94771382288295e-12	5.92209381496261e-22	9.60694847027265e-05
1606	374	FAM136A	0.078117140767965	0.723752441370943	1.52907206177174	1.16260130915985	1.44771346857687	0.7375894711188	0.588887058690935	1.29354432482443e-11	6.39823682599539e-36	5.14887406930385e-14	2.53747229305593e-23	1.26003409606186e-06
