	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	logFC.vs.1	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7	FDR.vs.1
11155	2918	BAIAP2-DT	0.133430435654283	0.243745470695332	0.333614911705339	0.34000557094666	0.610769893051015	0.15719887684512	-0.133430435654283	0.43816628740191	0.163334670504942	0.0587723284723252	0.177971753709114	0.00111343585206543	0.605732174472058	0.43816628740191
3048	2923	TBC1D14	0.523257491693014	0.496282982189412	0.358110140051395	0.24809252462102	0.163707414353501	0.129101097948578	-0.523257491693014	0.00150595387746749	0.00236541983029048	0.0455596712919789	0.366501440183142	0.517407154840426	0.63949198501451	0.00150595387746749
6435	2924	AL135924.2	0.431962977949636	0.11449476567228	0.150067074171466	0.150067074171466	0.150067074171466	0.150067074171466	-0.431962977949636	0.00150595387746749	0.204907660907371	0.0381560810684509	0.174727775560239	0.0971808100787139	0.164616381524158	0.00150595387746749
3032	2931	MSX1	0.526282681895148	0.126183441953408	0.371339569169963	0.176198451839895	0.318087256459885	0.313628543877561	-0.526282681895148	0.00151983886547489	0.430293242222892	0.0158298269767633	0.493523221163689	0.0920812945063799	0.164616381524158	0.00151983886547489
10288	2947	PDPR	0.433482372982421	0.712497613060523	0.688109262171194	0.62647946339537	0.406057576004049	0.666167756264379	-0.433482372982421	0.00628991739311248	4.23136795787115e-05	0.000116995135042034	0.0136258419705458	0.0682049685518507	0.00745272662380873	0.00628991739311248
11722	2949	LSM14B	0.194054636789876	0.795103930329747	0.55874047046685	0.656291909388653	0.383955248013685	0.587102791800973	-0.194054636789876	0.27355426077539	2.27770047499072e-06	0.00187969167811945	0.00961882131829839	0.0889814852255623	0.0195465756133076	0.27355426077539
11482	2950	NDUFAF5	0.510665432782645	0.0913972897733057	0.414270580166592	0.0468277097276221	0.0827261333540351	0.391107993347869	-0.510665432782645	0.00165125781908509	0.667471723356746	0.026519852496122	0.865926975682195	0.767031957180681	0.131351848403715	0.00165125781908509
8556	2964	UTP20	0.0351771571461154	0.648603624470326	0.675022192316133	0.179203788018077	0.360830402042988	0.254740919823499	-0.0351771571461154	0.894412469088828	0.000122037071459249	0.000124403893604742	0.493930328128115	0.0921993535794704	0.341245918497477	0.894412469088828
8502	2971	SYT1	0.347629415862938	0.559599747961362	0.408633519886698	0.640660722050265	0.411113370413002	0.420948660462143	-0.347629415862938	0.05104158545905	0.000588344767594786	0.0189894594341271	0.00993207840946244	0.0665151103243397	0.101429257112226	0.05104158545905
5899	2973	FZD3	0.357590696904217	0.505645124700755	0.501506133234583	0.453672156069385	0.304737650652566	0.0255656783096188	-0.357590696904217	0.0316354898124296	5.38969469510611e-05	0.000129193048476305	0.0233279505074246	0.115764999437088	0.940476097082101	0.0316354898124296
10719	2975	MYO19	0.430592492850225	0.782643178391043	0.497293743381064	0.594949660960974	0.54194415840104	0.341988529674621	-0.430592492850225	0.00251731487431295	2.59601896946244e-06	0.0042096238758642	0.0135930940583737	0.0101174733006118	0.196915874694021	0.00251731487431295
6768	2977	ENTR1	0.0704146387094177	0.183729476967432	0.591699914589391	0.559794999022672	0.0952640939130518	0.320994975578954	-0.0704146387094177	0.724672329392568	0.223497633756497	0.000130780640922679	0.0113164746872544	0.6661507048878	0.152172900462604	0.724672329392568
1255	2985	FAM89A	0.0725377275378209	0.731405062461225	0.265452029619472	0.234624533101159	0.467929880653152	0.562423453063371	-0.0725377275378209	0.715816688384702	2.78546172098702e-06	0.146302280754677	0.455874625679333	0.0311724207409986	0.0212309461119568	0.715816688384702
5255	2985	CEP41	0.49434233734499	0.101892326204408	0.527353933992031	0.0469096046364611	0.269836395270756	0.235282663161713	-0.49434233734499	0.00176591979311007	0.675038224375241	0.00338318523774299	0.878335406598523	0.232999055411742	0.383619747095829	0.00176591979311007
1478	2990	NDUFAF7	0.278436363484311	0.0757598862204592	0.232823061934497	0.50666475431756	0.678140933002765	0.47958344011791	-0.278436363484311	0.114945941502623	0.703784267159338	0.217670434845812	0.0567510016479391	0.00137941024747473	0.0587771229258761	0.114945941502623
5991	2991	TOX	0.055648618839946	0.408795070853452	0.408795070853452	0.408795070853452	0.34994760889217	0.329103381494086	-0.055648618839946	0.769714240277407	7.46044693817845e-05	0.000152876273271859	0.0101586443567312	0.0265993222645122	0.0906579177710028	0.769714240277407
7343	2993	KCTD14	0.108044137572408	0.0928176517158405	0.315848682883422	0.28180575357967	0.619305225585906	0.55664966206754	-0.108044137572408	0.606832157318403	0.646224546786772	0.0828380471974125	0.281127523493717	0.00137998859924443	0.0172512124623747	0.606832157318403
11941	2994	ZNF559	0.0637117580084325	0.149311030916794	0.281109873249877	0.493700168816429	0.610803790845107	0.472272300465417	-0.0637117580084325	0.78158570840669	0.384394648320932	0.120406909433963	0.0452606962932358	0.00137998859924443	0.0455133225064423	0.78158570840669
1365	2995	GREB1	0.438786647999823	0.206488960816932	0.206488960816932	0.116783557278459	0.0776416398810859	0.129397624178166	-0.438786647999823	0.00185384918536307	0.00835961287887162	0.0126516392958939	0.493930328128115	0.607006091169995	0.485596455582232	0.00185384918536307
5992	3015	AC090152.1	0.192615349985402	0.437929618432222	0.360206869962478	0.363310365995922	0.437929618432222	0.361205063098038	-0.192615349985402	0.239717416658657	4.16112850777344e-05	0.00767245734097244	0.0747927252468531	0.00150621564852223	0.0721717653409341	0.239717416658657
12668	3015	ZNF444	0.108324069363759	0.156320817172216	0.670872906791364	0.226042726822095	0.417105845134775	0.439412486051805	-0.108324069363759	0.592274975969655	0.433547506307134	0.00014921663280033	0.41012077187727	0.0657819841200973	0.0836326623060447	0.592274975969655
4390	3019	CUL7	0.114624320186832	0.531378615811984	0.27397686323965	0.211267384116767	0.388751439281564	0.681161181395626	-0.114624320186832	0.555760246638318	0.00226615975217392	0.152464939866817	0.466389906464792	0.0876320819287181	0.00449379135152045	0.555760246638318
11728	3019	AL354836.1	0.269530868485035	0.167428632695506	0.306686204001192	0.181564852569065	0.422698306811527	0.339026570351012	-0.269530868485035	0.106367465076756	0.217603588006807	0.0240259370437542	0.419918571657658	0.00150621564852223	0.0721717653409341	0.106367465076756
9420	3029	BRF1	0.0786209813129152	0.251352329523	0.28211952562317	0.0661057095810635	0.580508875152742	0.53658208341448	-0.0786209813129152	0.715368778509241	0.144927874212266	0.114556127638381	0.802100594057938	0.00152882450444651	0.0151308439200102	0.715368778509241
10708	3033	SLFN12	0.143542554734878	0.44311633419896	0.426146071843223	0.627956948341691	0.31881515262629	0.393886820848701	-0.143542554734878	0.444883082031553	0.0119402403905713	0.0220019369228826	0.0107851513978552	0.198862676861502	0.124486289792866	0.444883082031553
59	3045	LRRC47	0.0460555854361601	0.338963425933466	0.657710077816464	0.548881261597752	0.208906550882913	0.113132021035369	-0.0460555854361601	0.853623850905412	0.0472043651408264	0.000157363126848722	0.0268314234895692	0.339684974126752	0.647259278547742	0.853623850905412
958	3045	VANGL2	0.269530900644185	0.520260288801096	0.43451051817599	0.282342079503539	0.34386593548755	0.354052202737039	-0.269530900644185	0.107310429127388	3.98720402116012e-06	0.00127809449370792	0.229306116165742	0.0665151103243397	0.0992381666577752	0.107310429127388
1329	3060	EIPR1	0.394420298354299	0.165925458671761	0.579599009814809	0.623106380468852	0.635500224932203	0.697937507478449	-0.394420298354299	0.0103511727056826	0.37710940469411	0.00130465184434951	0.0163464705789968	0.00329380574266862	0.00492522080969742	0.0103511727056826
798	3066	TARS2	0.108871676410907	0.316069656195299	0.662231679117587	0.316379788335486	0.0338612685856137	0.313658704812201	-0.108871676410907	0.569835451959367	0.0750292929809939	0.00017832564658529	0.245160422364304	0.896975814127603	0.255382228243412	0.569835451959367
12135	3066	SSBP4	0.160865435701	0.749277356632125	0.163716295992081	0.260352868321652	0.111808471038003	0.380165552808828	-0.160865435701	0.3273265949401	4.128058399864e-06	0.332923495845367	0.330152551404748	0.628118254874754	0.113297913583709	0.3273265949401
1419	3084	AGBL5	0.45733698024997	0.411050393049545	0.477567293533103	0.39866742140663	0.287478291277416	0.00927462876025384	-0.45733698024997	0.00237970461639827	0.0173350273885406	0.00815032462071032	0.138426371573061	0.211660251854702	0.983758778308422	0.00237970461639827
11879	3089	SAFB2	0.270961659522004	0.153647136811199	0.60938621146958	0.179495103296966	0.18585443563964	0.394612652129223	-0.270961659522004	0.0600329632580815	0.382528296677965	0.00019637361166075	0.493930328128115	0.406808109637559	0.0868631035293141	0.0600329632580815
3086	3097	DHX15	0.203241805337327	0.721840664562573	0.131105377001007	0.200226148058815	1.9882705548815e-05	0.0443867923417832	-0.203241805337327	0.158786751445091	4.74925188831457e-06	0.428185823623164	0.427776579513609	1	0.882244287201096	0.158786751445091
11078	3105	MIF4GD	0.220233596991263	0.303901143246627	0.63549388721591	0.362383072811662	0.382154744694751	0.489670173019245	-0.220233596991263	0.239160442034397	0.105685811472342	0.000203347666638346	0.165639028942742	0.0876320819287181	0.057187267044108	0.239160442034397
4662	3113	LTV1	0.314154957079198	0.491793843635161	0.626237438896908	0.373816656124529	0.528085894266068	0.46291255749878	-0.314154957079198	0.0370922222205804	0.00249158914334341	0.000208080714679223	0.132648083414423	0.00956608051743252	0.0580345242575874	0.0370922222205804
4031	3119	PRR7-AS1	0.251952166883688	0.48130644474925	0.479993632320637	0.135335091698418	0.276256361579058	0.278118661547669	-0.251952166883688	0.158951475062952	9.27847978948805e-05	0.00021285506628083	0.605712778352744	0.144556144233165	0.22829508049769	0.158951475062952
11993	3121	SWSAP1	0.121600055733738	0.175241769083599	0.482378631625951	0.272615713954942	0.456042256573466	0.281374922349587	-0.121600055733738	0.565830585883948	0.265028585940324	0.00021285506628083	0.229306116165742	0.00523086465912363	0.22829508049769	0.565830585883948
33	3134	FNDC10	0.413147645648313	0.643282971678895	0.0140170231404463	0.0873065525792953	0.152104353341085	0.153868723834948	-0.413147645648313	0.0112220598450421	6.01186295699768e-06	0.985346999515372	0.802100594057938	0.595238912704461	0.655534040802761	0.0112220598450421
1157	3141	HHAT	0.231162612715974	0.377093715792318	0.222260979634682	0.377093715792318	0.253792281012374	0.125176510943499	-0.231162612715974	0.162305223753938	0.0001345158422376	0.110368623200612	0.0135242017588008	0.121515061254443	0.552090656206466	0.162305223753938
10664	3152	ERAL1	0.00885192216807228	0.618738042635245	0.551658561357827	0.379562623012333	0.212709583782989	0.689210013981237	-0.00885192216807228	0.948891652620106	0.000353313716656972	0.00241816246048001	0.144626339379963	0.374924371482034	0.00585101120513656	0.948891652620106
11043	3154	SLC16A6	0.000435416162053741	0.206508186612763	0.383665668124624	0.383665668124624	0.205661793535345	0.383665668124624	-0.000435416162053741	1	0.141939463842054	0.000265048782229928	0.0135242017588008	0.264682805706958	0.012674808847145	1
1635	3175	TET3	0.38641755489673	0.491347384464316	0.126314914894821	0.187922698191332	0.152868892901631	0.254792395386155	-0.38641755489673	0.0235272901764068	7.14744151601871e-06	0.438759356139605	0.462939162026381	0.466179696761524	0.266553161604749	0.0235272901764068
4231	3183	ATAT1	0.213447636373386	0.460962950050723	0.250419721258166	0.584026482335754	0.376482135127129	0.306461349845137	-0.213447636373386	0.219413435453301	0.00646666969412338	0.189490373183048	0.0141506681926922	0.081086640587003	0.253918002290398	0.219413435453301
2134	3184	AC009502.1	0.312621753855307	0.341618328839756	0.372525370937292	0.28828316214301	0.121575092348852	0.0607413422027028	-0.312621753855307	0.0635432906363609	0.00226623654790182	0.000265048782229928	0.117706632747589	0.451280101808616	0.802462988111427	0.0635432906363609
11801	3191	C19orf25	0.469546970898598	0.0110260126629349	0.0945211633339276	0.180829553036087	0.0813334603668534	0.41507777504776	-0.469546970898598	0.00305462495547385	0.989335336198983	0.626663048961489	0.547699413330356	0.753359032108627	0.109785486250456	0.00305462495547385
9369	3192	CCDC85C	0.384698957840591	0.756447099467593	0.451782081680871	0.397830858771485	0.409048637339856	0.0293657916887358	-0.384698957840591	0.0176452513860246	7.42713715650104e-06	0.0141402850959606	0.147164913087466	0.074712356818606	0.961492966182031	0.0176452513860246
11724	3205	SS18L1	0.481535078318005	0.235101232700356	0.0499589075965338	0.399187064788572	0.189365949063086	0.148536372145201	-0.481535078318005	0.00317424747601753	0.202483911136105	0.86994378732819	0.132142285939744	0.430680768038051	0.665198072248034	0.00317424747601753
5745	3206	LDOC1	0.195220747079205	0.755528599884054	0.1568653235936	0.16736915659111	0.252783112632516	0.204204184692747	-0.195220747079205	0.248937909541396	8.04540001275356e-06	0.4253187890741	0.555452818744219	0.299272479669515	0.487011592351161	0.248937909541396
1323	3213	ZNF692	0.218462776814975	0.478759829876961	0.447107001032598	0.0676980699662339	0.616631004228531	0.637732254073748	-0.218462776814975	0.250174018314198	0.00418020248491297	0.0112494702749751	0.798209230553547	0.00248573640698587	0.00674874799739225	0.250174018314198
12330	3216	SARS2	0.100861592090294	0.0893962382447416	0.588986611724018	0.310895190796831	0.117544891301473	0.419540761646388	-0.100861592090294	0.620970616411485	0.670029958789036	0.000296222620116223	0.250615244198953	0.642419228000538	0.08305909746588	0.620970616411485
3988	3219	RANBP17	0.16796458117658	0.129740340284983	0.609693669338328	0.586815636079207	0.106935897167377	0.393406751659307	-0.16796458117658	0.388368045769585	0.515870023112888	0.000309005024148338	0.0146710699291556	0.616689358451864	0.134467878865213	0.388368045769585
9522	3232	ADAL	0.252630460274832	0.303071378644792	0.317682823788638	0.242449997194196	0.652485650325709	0.244500002768993	-0.252630460274832	0.146249838087121	0.105822331793136	0.1037693668698	0.390781458104982	0.00253467132396478	0.406617740689831	0.146249838087121
9268	3252	ABCD4	0.163962849679159	0.288137024351375	0.355558370664576	0.616222619129383	0.220651760916106	0.301384427364725	-0.163962849679159	0.369616037090893	0.108994717764364	0.060564130472384	0.0159141026515297	0.385119556368035	0.24104720911538	0.369616037090893
8639	3261	DDX54	0.185347635762079	0.729076215234003	0.209621176931423	0.136553171468874	0.612036905463326	0.312460962665983	-0.185347635762079	0.244423383634793	1.07365343357022e-05	0.224160989692424	0.640504480374792	0.00326240489028977	0.249497350496579	0.244423383634793
12389	3272	ERF	0.169522998281567	0.72246120983325	0.591551631699424	0.371473509816461	0.103365075365172	0.426466267369494	-0.169522998281567	0.381982617318588	1.12649300775163e-05	0.000544111670665718	0.159348463593059	0.673167749861717	0.101123889001046	0.381982617318588
4051	3280	HNRNPH1	0.211108640442984	0.267007355527851	0.490556371479507	0.257045414896646	0.136044092947556	0.164478929454239	-0.211108640442984	0.0957805607827093	0.0448139869010564	0.000363331380921963	0.202186098425956	0.455508917485461	0.429940692608529	0.0957805607827093
1567	3290	EHBP1	0.0439042041070507	0.100762969567714	0.50763197079273	0.155428936375292	0.613580409202192	0.192543995206621	-0.0439042041070507	0.79699902382776	0.650761538916531	0.00306555062673786	0.565307809989376	0.00286319618568177	0.458462344629518	0.79699902382776
2786	3297	ZIC1	0.0383735308746552	0.465956400420377	0.426687895311689	0.37692563780595	0.402505947380632	0.145230576337207	-0.0383735308746552	0.906423089450578	1.28824447118454e-05	0.000581083160847056	0.0469689482868774	0.0100827891963551	0.522298770298274	0.906423089450578
10165	3303	HNRNPA1P48	0.178487715465962	0.243908792963125	0.105585989575104	0.242184085929776	0.456645647924585	0.589744482102078	-0.178487715465962	0.37108938809935	0.148784239581532	0.579779760444743	0.352882598570481	0.0198859838299154	0.00779281288206929	0.37108938809935
264	3309	EYA3	0.0501678451043403	0.000578429407088378	0.313153769616966	0.563080187019416	0.181818106386858	0.121881749157441	-0.0501678451043403	0.78158570840669	1	0.0828380471974125	0.0174438675819047	0.451280101808616	0.724236588001913	0.78158570840669
11024	3313	POLG2	0.126791149704138	0.0131573414254049	0.516026203105992	0.596005594756092	0.266503037773434	0.0222928027109117	-0.126791149704138	0.531116837102636	0.98877579159058	0.00358118406804757	0.0174679894360814	0.250492836098282	0.94840469118296	0.531116837102636
1190	3314	IARS2	0.240862120015053	0.137219397074594	0.177109306967575	0.317807550046827	0.503651007628688	0.471599164295137	-0.240862120015053	0.0571815727140659	0.332909469677861	0.233186617926607	0.117276098208358	0.0030621523710238	0.015962173938905	0.0571815727140659
4020	3327	UIMC1	0.225331378990991	0.275064497040482	0.607927815680559	0.531175438113241	0.0563692549847935	0.394982965020243	-0.225331378990991	0.191997212037777	0.119092242463964	0.000437463985851449	0.0345607946826056	0.831450287952794	0.121378550525643	0.191997212037777
9324	3339	NRDE2	0.373432015397819	0.720592949378546	0.359358931853641	0.504762710598542	0.460741655360729	0.216281653263003	-0.373432015397819	0.0258773426736152	1.54826329724645e-05	0.0455151252285332	0.048264788653181	0.0361863105005821	0.408530948297596	0.0258773426736152
10679	3347	BLMH	0.187048146955225	0.721242259711056	0.182161106424457	0.0300494975442659	0.170032923411838	0.479826398398522	-0.187048146955225	0.324957613627256	1.56377437052172e-05	0.30034542834399	0.895517024206878	0.471136039989554	0.0646846861160956	0.324957613627256
