	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	logFC.vs.1	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7	FDR.vs.1
11163	5	ACTG1	0.275560517176673	2.96368390343004	-2.96368390343004	-0.186856524836454	-0.162436428047952	0.196901140138521	-0.559958516830872	6.29521332602269e-06	1.10042395726144e-266	1.10042395726144e-266	0.0681995148025115	0.0496803454646721	0.0282585879068644	8.3086017943786e-24
12312	5	SPINT2	-4.6212263867636	-1.47062819047968	1.47062819047968	0.0787285533569019	-1.39132942779287	-3.81830355984083	-0.538250309343048	3.78419873286702e-260	2.50211540413167e-17	2.50211540413167e-17	0.875918799299632	9.65203652780576e-13	5.71104494077182e-124	0.00121483569463428
1180	6	CENPF	-2.23888066862097	-1.83923830241295	1.83923830241295	-2.81902471186411	-2.71823080614342	-2.55571560154572	-3.10988356968099	7.16062127560312e-31	3.20692977338975e-19	3.20692977338975e-19	3.84385582533333e-37	2.69948584799083e-37	3.83766918684478e-28	6.66377850299528e-67
6149	6	MAL2	-2.55333267969747	0.117298685584262	-0.117298685584262	-0.0125456086062091	-1.49878977594824	-4.44148575657102	0.101215074839457	2.34655287997259e-55	0.211858174449302	0.211858174449302	1	6.76006510746351e-16	8.79573388165479e-180	0.267818101987749
7466	6	TAGLN	3.88178565651196	6.07233058658481	-6.07233058658481	0.377080013777631	2.16637062281193	3.90630899765038	4.8937663600593	4.91304058358628e-201	5.0716625871383e-251	5.0716625871383e-251	0.00829516336290089	7.09191916727032e-60	1.47035144456062e-100	1.13197795955981e-266
8051	7	MKI67	-0.940731779473671	-1.64571442523159	1.64571442523159	-2.59403488414984	-3.04091631050502	-3.19765397564447	-1.80610998975237	2.53179123813506e-06	2.13766462999413e-18	2.13766462999413e-18	3.84385582533333e-37	4.9848169790074e-60	5.40626520177423e-61	9.72790882166003e-25
9824	7	ALDH1A3	2.6518471846136	4.38049552917918	-4.38049552917918	0.69665586229073	4.59615853643781	2.74887667161702	4.67830369565006	3.59829637831695e-138	2.85496675439965e-204	2.85496675439965e-204	2.79763973403172e-09	7.79151031958779e-144	2.17263442647676e-72	1.2175582911916e-257
11731	7	RPS21	-1.65737305051256	0.762523862339901	-0.762523862339901	-0.238358198190947	-0.017195338778805	0.0893886972220284	-2.13805397403645	2.63314219136293e-166	3.33051204747466e-31	3.33051204747466e-31	0.0141192203601733	0.8768798946679	0.377433164291075	5.23724221839512e-259
3185	8	CXCL8	1.71767925730588	5.27853299844119	-5.27853299844119	1.41746084155041	5.48463675601015	5.44625978537531	5.64810342940639	5.60579297241368e-62	2.77828752380419e-198	2.77828752380419e-198	3.15918839183884e-25	1.01071395399016e-135	9.75911825890127e-110	2.89431656466057e-250
3629	8	CCNB1	-1.56366746283507	-0.999721864084195	0.999721864084195	-2.5712812194685	-1.85276638301082	-1.8062142371735	-1.69960608139753	1.48810595280854e-17	4.48372498151034e-07	4.48372498151034e-07	8.22301615725525e-35	6.40211969699807e-19	3.15343119529775e-15	1.16001249120931e-21
5594	8	XIST	4.14400433445453	1.06862179322336	-1.06862179322336	0.604850069399727	-0.16042584726154	-0.175587103277187	4.26840301813921	7.78619342671636e-201	1.7979578679365e-30	1.7979578679365e-30	4.59554536714069e-06	0.1632334631906	0.162956119909987	1.3945668303041e-225
7833	8	SNCG	0.797144539238584	-3.94192408177546	3.94192408177546	0.433921112643507	0.802471729975237	-0.346154205482131	0.82663274452702	6.53592403052781e-07	1.94848013794943e-237	1.94848013794943e-237	0.196139707004697	0.000141947685480969	0.20815640757345	7.02922646491511e-08
845	9	S100A2	-3.82347945113947	0.927885101007014	-0.927885101007014	0.0184742486796778	-1.27481952472484	-4.78409202342925	-1.7125544517231	1.62238172417925e-131	1.82788855785159e-05	1.82788855785159e-05	1	4.35468660656028e-09	5.34968040135572e-170	4.31668817857019e-23
5150	9	SERPINE1	2.54263876655997	3.71863197170327	-3.71863197170327	0.250372683127447	2.58675923200317	3.49511671648515	2.65445726570109	2.79416078222232e-163	5.41160570053339e-237	5.41160570053339e-237	0.0680564951544559	1.08100132131379e-98	4.42380311446052e-121	2.36323953914395e-191
10583	9	UBB	4.13385784114448	0.482227975903819	-0.482227975903819	-0.306835142091776	-0.00241388507344803	-0.0278520466602088	4.02650993228103	4.51082945394761e-199	6.41898984247452e-08	6.41898984247452e-08	0.0306750478093506	0.999124582007682	0.916707249120683	2.37285075255908e-210
10774	9	TOP2A	-1.58816139598469	-2.04699987915445	2.04699987915445	-2.65608474651429	-2.61236517848987	-2.29438642679267	-2.02389259374514	1.38381009068226e-15	9.22549886834148e-26	9.22549886834148e-26	9.80045170689285e-34	4.2242183888984e-36	2.13024047481551e-23	2.36324054182572e-27
843	10	S100A4	-0.440436167396672	-3.5749842727801	3.5749842727801	-0.384838012934487	-2.93014956094297	-4.98064655909308	-0.256767334203419	0.0298958314041693	1.80847112690712e-95	1.80847112690712e-95	0.358195670650119	6.14241353021334e-51	1.2387201274594e-166	0.202215747903663
2525	10	WNT5A	3.42890407211765	4.48069739602296	-4.48069739602296	0.2998777902797	3.65796391906959	4.66675499281273	3.06924819949115	2.30098930443804e-194	5.98449667224182e-222	5.98449667224182e-222	0.0251354845042542	1.37045630089126e-129	5.61167117915344e-129	9.22128213596473e-190
5875	10	LOXL2	3.77132171116918	2.65081619174309	-2.65081619174309	0.611661879359637	3.48622667203574	4.02611238588702	3.01062281486381	7.61662025094146e-197	6.88908278603328e-125	6.88908278603328e-125	2.89058255668829e-07	4.18076278338893e-114	2.67009222308179e-105	2.48563865286754e-172
8811	10	HMGB1	-0.0417131194755277	0.543587374616572	-0.543587374616572	-1.15315927623253	-1.27621345893869	-1.38084048248035	-0.560821684140301	0.693368561676812	2.94460276032739e-09	2.94460276032739e-09	8.68657725535695e-33	4.06599820568083e-43	3.56805581131128e-45	6.31016038374835e-13
8329	11	KRT81	-3.79637305867953	1.82969249501998	-1.82969249501998	-1.89148644833631	1.32718930912964	0.462272168603137	-5.76200704874597	3.06491122152549e-100	3.41626547605151e-11	3.41626547605151e-11	4.36544437472361e-13	0.000179276890036842	0.283690797321757	3.5441660244937e-245
11039	11	KPNA2	-1.24499834754339	-1.05241726714708	1.05241726714708	-2.28939526439411	-2.0331003763869	-1.77794920150171	-1.52885846008369	5.5500839908017e-13	8.30865928047511e-09	8.30865928047511e-09	4.20138819804837e-32	5.82206821888501e-28	8.44791059424508e-18	1.19822194481547e-20
890	12	MUC1	-0.0273236838242812	-0.815641289119553	0.815641289119553	0.339987738500261	-2.46867303427527	-4.08953447974406	-0.604627440505947	0.880221626367574	6.38635067266142e-06	6.38635067266142e-06	0.207253711423776	4.50018455793024e-46	1.45672448780239e-155	0.000315469856815037
2783	12	PLOD2	0.81020866752619	5.27930707857724	-5.27930707857724	0.988997442528288	1.56896681081194	2.54497636330004	3.63520973130353	4.91866073080639e-20	4.19761620840059e-215	4.19761620840059e-215	1.27029746895898e-15	1.44896906751988e-37	5.46099635682006e-61	4.93975799483752e-194
9350	12	IFI27	3.72232546870203	-1.74326140862028	1.74326140862028	1.06985622376278	2.83004080896784	1.87031172066222	5.04231629907709	4.50537821550267e-171	1.14381948154313e-101	1.14381948154313e-101	4.98565229748141e-17	1.90975807496014e-79	4.47979565983383e-38	5.46736071082528e-239
10052	12	PLK1	-1.5628899940953	-0.580305945299095	0.580305945299095	-2.2869409786352	-1.4834167716438	-1.48492336399387	-1.18946141061324	5.96224459043044e-22	0.000989515090066815	0.000989515090066815	5.20836674883477e-32	9.31527965824498e-15	2.3951479945933e-12	6.8342276485365e-13
3331	13	FGF2	3.78297340984862	3.29597050212856	-3.29597050212856	0.716052660912691	3.55447802354316	4.52561167973101	2.89861872823871	6.49447333833924e-193	1.80904057549465e-154	1.80904057549465e-154	2.58233249691034e-09	1.0227338260204e-112	1.48559065486705e-112	4.83383277936467e-162
7667	13	ITGB1	2.30087123625731	1.27958035226765	-1.27958035226765	0.613667036087126	1.6347883589657	1.17544803271937	2.65980957268501	2.02164023561053e-180	4.75531589445627e-71	4.75531589445627e-71	5.16151424679574e-12	6.82087694262796e-68	8.24945765793641e-34	1.99242598800563e-236
10775	13	IGFBP4	2.91224458570731	4.00382766245371	-4.00382766245371	0.0624759480650765	2.21718035171905	4.5559736479647	3.60214457936629	1.74959724211994e-169	1.47196906821326e-209	1.47196906821326e-209	0.791686370275304	7.89652807815404e-73	7.90136812843129e-128	1.55727623287412e-228
11642	13	UBE2C	-2.30696772242432	-1.50217884756158	1.50217884756158	-2.55178361549131	-2.49747964506775	-1.98573956291476	-1.52133224717107	3.12185673000956e-37	3.24841432844554e-14	3.24841432844554e-14	5.20836674883477e-32	1.549893359861e-34	1.03190437756852e-17	5.75815325785213e-16
10	14	ISG15	0.759879712216789	-3.9391523043432	3.9391523043432	0.759942787973042	-0.247757411187012	-1.15195834449363	1.12449993425881	9.65133241640391e-06	5.2094530269796e-206	5.2094530269796e-206	0.0103458941810326	0.282428935212913	3.41045834561799e-10	1.88841310069514e-11
545	14	DEPDC1	-1.31319633342573	-1.10796915211801	1.10796915211801	-2.22594554337638	-1.8873423763467	-1.55535550469261	-1.0400434116969	5.45685088182622e-16	1.16474354363624e-10	1.16474354363624e-10	2.29836200000738e-31	4.65922976751365e-25	4.4168861479199e-14	4.56062186147557e-10
7621	14	VIM	1.69119295541324	1.83473221802577	-1.83473221802577	-0.138893864001789	1.90929330742646	3.37532792391493	1.21164179339944	2.00722079840427e-102	2.11945552726947e-109	2.11945552726947e-109	0.355346554660944	1.46453677933606e-73	3.66110936268794e-129	1.13132893801719e-65
10182	14	MT2A	0.87049327314913	0.524205699091328	-0.524205699091328	-0.00265174803267928	1.42999591853989	2.44499592594586	3.42216889982487	2.72770308764508e-21	1.92946760986704e-08	1.92946760986704e-08	1	8.90698740207365e-30	2.62649111035116e-63	2.53151802578154e-231
11603	14	TGM2	-3.86993736441453	-1.33490305887444	1.33490305887444	-0.161672814126938	-1.51204195123335	-1.39848983796727	-2.49031984027557	1.76265814688547e-183	1.40402251275458e-18	1.40402251275458e-18	0.737301367160701	9.3044358638313e-19	7.96447790604299e-14	1.30702752911714e-78
11704	15	PMEPA1	-3.92248978108614	1.32238357641456	-1.32238357641456	-0.137769641033116	-2.25387283684821	-3.15274646879729	-1.46395940935786	2.91106957846538e-183	7.60175418238351e-11	7.60175418238351e-11	0.816804404126269	7.70014655676919e-43	4.06934299946668e-85	4.12259508448688e-23
12652	15	UBE2S	-1.82014467627057	-1.39204647412123	1.39204647412123	-1.93499641876441	-1.95371073814457	-1.51461412716854	-1.73554300116351	3.66088996520596e-40	6.01666777907226e-22	6.01666777907226e-22	2.29836200000738e-31	5.82532425293003e-35	1.7714348594296e-17	4.20507488544022e-38
2144	16	SERPINE2	1.18851632303055	-3.76845135026668	3.76845135026668	0.772761742146994	0.151008974600693	1.30038842597001	0.717993985186271	1.94451835515302e-12	1.79251220977115e-200	1.79251220977115e-200	0.00549785523519857	0.493552280309748	1.59144783556277e-07	4.48068431531602e-06
2184	16	HJURP	-0.306819006620099	0.440665602006882	-0.440665602006882	-1.97223134100945	-0.814272590481417	-0.650904760899762	0.11153808034828	0.0455366510007437	0.0245240364486846	0.0245240364486846	3.29593414365142e-31	9.09255219467075e-06	0.00258687122689223	0.646686008974353
3833	16	TGFBI	2.03244344577492	2.51169661817552	-2.51169661817552	-0.00426555946059432	3.73561233565991	3.48769526902	1.39765752151752	4.21476269409162e-83	4.4503564898162e-103	4.4503564898162e-103	1	1.88663829327094e-105	1.15778989862136e-81	2.87030378535216e-51
12580	16	HAS1	3.92313407598009	4.06442583389882	-4.06442583389882	0.60606280354587	2.14162559511753	4.30817704728829	4.20304020529852	2.95844965109105e-183	1.83939531233464e-171	1.83939531233464e-171	2.134871374151e-05	4.20125094883924e-57	2.19573504821135e-102	2.81501981684413e-214
6674	17	LCN2	-4.4892384983392	0.227162023679355	-0.227162023679355	0.227162023679355	-2.2527494522372	-4.94236583718833	-0.387567163925063	6.25939206764355e-129	0.0199625162534677	0.0199625162534677	0.288438644017205	2.76328977164987e-24	4.08620807315306e-125	0.0278992162616359
7854	17	KIF20B	-0.776832708850358	-1.49781817831112	1.49781817831112	-2.15586344323934	-1.18262965086599	-1.42467683710652	-1.58642930626385	8.85260148058617e-06	7.13410845409328e-20	7.13410845409328e-20	6.75666059514406e-31	2.18336791498015e-09	7.37024267212773e-12	1.44305318937735e-24
8393	17	MYL6	1.29998463492248	1.82924273068231	-1.82924273068231	0.379261198541202	0.940953379443009	1.25439689358072	2.04867926728081	7.61095438788103e-102	4.52334291252369e-161	4.52334291252369e-161	1.45066975666219e-06	5.30793123586655e-36	1.68282666892795e-50	8.37497582085398e-218
11671	17	PTGIS	3.18329260060183	3.64862344346864	-3.64862344346864	0.892252626613019	3.68545250654229	3.61853929032414	3.77795670641789	2.10909363278525e-147	9.9902414511053e-152	9.9902414511053e-152	4.20725116559798e-12	2.92672974577227e-104	2.50740027163046e-79	4.65037704914563e-197
408	18	CDC20	-1.59049215525533	-1.0001130964477	1.0001130964477	-2.28729166710844	-2.37510139602529	-1.72465803898046	-1.5947768999785	2.18954954470135e-21	2.29802083239959e-08	2.29802083239959e-08	1.89130107936871e-30	3.94837932267667e-38	1.79926837607899e-16	3.36756772306034e-22
1150	18	HSD11B1	3.58501675237225	3.68048990621309	-3.68048990621309	1.03167778390515	3.81408999654845	3.90172737538963	3.98836881098736	7.36523845747722e-162	5.99862107766373e-147	5.99862107766373e-147	3.28902661560822e-13	1.10330736739993e-103	1.97854079870391e-82	4.95144548318192e-206
7059	18	SERPING1	3.63186930769887	2.14544800872235	-2.14544800872235	0.719783665096659	2.76333190833031	3.54929276165065	3.64438929938607	1.16999333644796e-175	7.34808067580481e-86	7.34808067580481e-86	2.58857810427624e-08	2.62203942404649e-81	8.85611146700875e-86	7.10573533197174e-192
1986	19	COL3A1	4.23606560608447	1.1392861003432	-1.1392861003432	0.568490349815644	4.11233158620011	4.55409448253185	4.28280789992159	5.28923641332034e-166	1.22715072145047e-26	1.22715072145047e-26	0.000150363731431135	1.06918071313853e-98	4.80578948859368e-87	3.60432458464579e-183
6952	19	LDHA	1.31071716212639	2.84790776888517	-2.84790776888517	0.0463230506399859	0.628738889922562	1.03658001736084	2.52515096190279	1.69572919592696e-69	9.27065738203052e-191	9.27065738203052e-191	0.832338293348024	5.22122758165825e-12	1.38020541230461e-24	3.20398187265451e-197
8903	19	CKAP2	-0.45409444251787	-0.135609966865154	0.135609966865154	-2.01637270616086	-1.58401387785818	-1.25468313035322	-1.01636821298168	0.00755540400104797	0.474394300592603	0.474394300592603	6.5088050188023e-30	4.93043838313558e-20	2.10985913920281e-10	1.99488845684692e-11
10931	19	COL1A1	4.60315584000858	2.20661537183684	-2.20661537183684	-0.111933078803803	3.60783656724487	5.26767367709433	2.83924171656316	3.28068353664466e-172	1.34337413791654e-71	1.34337413791654e-71	0.672913789048873	1.59981718148994e-83	9.56304025636046e-93	1.31276644109461e-118
572	20	IFI44L	0.847406649514006	-3.34635236242846	3.34635236242846	0.579616186637206	1.22661934614241	1.17738779866285	1.14283524111966	1.45478258208876e-07	3.558261355834e-183	3.558261355834e-183	0.0680564951544559	8.96476392771278e-10	3.15702206912052e-07	1.20312516564121e-14
11528	20	TPX2	-2.86986085863988	-1.55573958042011	1.55573958042011	-2.54395486302281	-2.99080933257998	-2.78350837376435	-3.28956940117644	5.74919242231282e-57	6.4148822985073e-14	6.4148822985073e-14	6.70362341742633e-30	1.4402616375431e-49	9.92414387566455e-37	2.37447561986455e-80
3424	21	ANXA10	3.76932621726209	3.55159143140484	-3.55159143140484	0.367989432682533	3.7388290640035	3.91702579918333	3.64580709022135	1.0083057511464e-166	1.64745410266207e-135	1.64745410266207e-135	0.0187962175944154	8.20705069063578e-98	1.67193723448219e-80	1.5827624093106e-174
8371	21	ITGA5	3.28143903383724	3.56203775060988	-3.56203775060988	0.68502440724873	2.97452447455493	4.35378066125166	3.78257709570847	1.12590935432942e-160	7.01184237360621e-158	7.01184237360621e-158	3.41566194958088e-08	4.42221008332909e-90	3.80873030998595e-104	1.80771470043669e-200
9499	21	NUSAP1	-0.959244822159485	-0.67494791913822	0.67494791913822	-2.11953195149666	-1.88966987142877	-1.61069881036219	-1.04817999841578	9.26882916103022e-09	0.000178982736748706	0.000178982736748706	6.78180422825526e-30	3.35190580453369e-26	8.74816077301737e-16	9.18869821848693e-11
12343	21	RPS16	-1.35918250826384	-0.373953051465973	0.373953051465973	-0.0627708239077547	-0.137244730234015	-0.317945215418382	-1.15880943601819	5.42460090065173e-171	8.89237250273021e-16	8.89237250273021e-16	0.569063047619181	0.0341702802260972	3.81429646065817e-07	1.82226823147054e-138
2367	22	RPSA	0.0661153014586605	1.82565997748496	-1.82565997748496	-0.14487247884943	0.39730461591542	0.280169565580988	-0.713601500439748	0.283016163920701	4.96013994083832e-170	4.96013994083832e-170	0.150278303275135	1.16902551162477e-08	0.000283066480638928	1.04775773653925e-46
3555	22	RPL37	-0.388739002367998	-0.295724442051824	0.295724442051824	-0.161465910294301	-0.261629696260939	-0.0787463682978097	-1.55352047320286	4.00794520426325e-15	6.17637332633174e-09	6.17637332633174e-09	0.0656602237649505	5.17664593537607e-05	0.33709411237768	1.15832889946443e-199
4907	22	ANLN	-0.46388944850454	-0.381087018058583	0.381087018058583	-2.04350629076964	-2.29059539100046	-2.28615015700522	-0.512685314614528	0.00771475389291453	0.0350701726106798	0.0350701726106798	7.69808732652708e-30	1.73405730585169e-44	9.63337095166236e-39	0.00201940343601598
9887	22	RPS2	-0.0917003008415783	1.22789266854498	-1.22789266854498	0.138113161075994	1.32498688768397	1.4655563874927	-0.355964132896508	0.0744604507340914	1.68516906333078e-128	1.68516906333078e-128	0.101542858357612	1.16330260510265e-91	3.44937321623066e-94	8.61240066787895e-16
7972	23	GSTO1	2.2495591363188	1.65007061134686	-1.65007061134686	0.067796716375699	2.71436827693523	2.85380659391582	2.61381412640737	1.16705659813889e-116	3.36270037815985e-69	3.36270037815985e-69	0.771315439900175	3.48875366006444e-90	2.64208489544252e-78	1.69922608477922e-153
8634	23	RPL6	-0.0920774242428736	1.77838020177158	-1.77838020177158	-0.101054718017415	0.82388150258229	0.795142992396559	-0.769242392566114	0.109769634930098	5.33549947224503e-169	5.33549947224503e-169	0.36501944081345	6.37922266842769e-33	1.9223883148887e-26	3.62781763578843e-56
11697	23	AURKA	-2.44562664750781	-1.29280324846427	1.29280324846427	-2.49708897446496	-2.10820555907822	-1.44740132275552	-1.81001926760619	1.95326090127864e-41	1.29631486617934e-10	1.29631486617934e-10	9.93891490114372e-30	3.43823361152062e-23	4.29282227544745e-09	1.25391931099162e-22
177	24	CAMK2N1	0.40672722176473	1.75454690325394	-1.75454690325394	-0.310763616259782	-0.906258005419349	-2.74975414009895	2.08367994543577	0.00494863967866096	1.10749737405966e-26	1.10749737405966e-26	0.233705589099588	9.48602574051593e-11	6.41533744680555e-107	8.15752265375202e-44
3978	24	HMMR	-1.18978627928256	-1.47901474606001	1.47901474606001	-2.31192631364776	-2.27127744110064	-1.98600286094457	-1.98593458751284	2.53091097210048e-10	5.76729669443522e-15	5.76729669443522e-15	3.43038954585572e-27	9.85546739409109e-30	3.76206733623468e-19	6.57640038107788e-30
1542	25	RPS27A	-0.69066777433249	0.115807464783195	-0.115807464783195	0.0418771228249274	0.477071149329441	0.44853342867917	-1.34328000433576	1.56294617572269e-58	0.0127979123099466	0.0127979123099466	0.764862917325076	2.50673150501966e-17	1.20947910348622e-13	9.57820251475829e-196
3327	25	CCNA2	-1.00144829894858	-0.189460517334524	0.189460517334524	-1.91170552613421	-1.05343817413852	-0.352976268357284	-0.964762297654078	1.88143945583073e-10	0.292704075443998	0.292704075443998	2.01926711690107e-26	2.24468967514617e-08	0.147295748410976	5.85653717734418e-10
6273	25	RPL8	-1.05665393528839	0.317847168035588	-0.317847168035588	-0.00815066182097776	-1.10923588016536	-1.17220155190949	-1.12267525899983	5.50039996748508e-113	3.20001087475714e-11	3.20001087475714e-11	0.982700975430733	1.53735906862107e-88	7.08841690991927e-90	1.03366117510882e-132
984	26	NUF2	-0.938059465980973	-1.41328573232876	1.41328573232876	-2.02440296633371	-1.57996711032735	-1.24668557337234	-1.14976157234292	3.22323017424404e-08	3.56662717887214e-17	3.56662717887214e-17	1.13522535453449e-25	3.09995023704159e-17	1.17751856320636e-08	2.6589496436169e-12
1787	26	IL1B	2.27090044022429	4.30686206907132	-4.30686206907132	0.780133371406919	3.91346676476551	4.26069276584977	4.09545474746555	8.00684153616479e-74	1.76363820646745e-140	1.76363820646745e-140	5.68970409778051e-07	3.777753376443e-86	2.16325015184894e-75	3.41470310301526e-161
10220	27	CDH11	3.31082686877658	3.55376855056509	-3.55376855056509	1.00002502285309	3.5769024443916	3.61261734005818	3.19998450658762	6.08318113955022e-128	1.44672693617525e-123	1.44672693617525e-123	4.69639266910513e-11	2.79452257509903e-84	4.8990586052686e-66	3.42252259055391e-133
10979	27	PRR11	-1.51426660071537	-1.30083516256371	1.30083516256371	-2.0815926831067	-2.23287797325575	-2.0142296038052	-2.18207270008349	1.1506695492619e-19	7.13162561382784e-14	7.13162561382784e-14	1.26536298830127e-25	1.55555288163033e-34	8.37421293029656e-24	7.08738959649041e-44
2762	28	RBP1	-3.76405678777244	-1.69797125501332	1.69797125501332	-0.253208466719001	-3.17245813124682	-3.96308439343369	-3.74251288045474	2.94939621547665e-121	1.51461261496494e-19	1.51461261496494e-19	0.623484865151451	4.76229499182069e-66	4.39682563513743e-102	4.52141194214607e-124
3186	28	CXCL6	0.761201741168842	4.06301606545686	-4.06301606545686	0.267118829438399	4.00906047480919	4.23736697950459	4.41736993647129	1.11341027220467e-12	1.43372552664373e-125	1.43372552664373e-125	0.209752435138188	4.80086161652658e-84	9.01813838735945e-71	3.86752090932357e-166
3248	28	SPP1	1.01149673966899	-3.40656711312403	3.40656711312403	0.942867317519526	0.304194727706802	0.586990803333991	1.02467028730492	3.58626629714147e-12	2.15106575901527e-153	2.15106575901527e-153	0.000162632834186844	0.164986240765698	0.0131025192519241	1.07936442114393e-13
6478	28	CKS2	-1.38233030511613	-1.52665418112346	1.52665418112346	-1.97572287309919	-1.98568125482491	-1.8547872135611	-1.28667259332865	9.19455031533432e-18	5.72427564351874e-21	5.72427564351874e-21	1.46727717248735e-25	2.38314816584501e-29	9.76652357381791e-22	4.57680358456789e-16
1987	29	COL5A2	3.83514420093398	0.210080139887032	-0.210080139887032	0.62604269995751	2.46152176659917	4.10461291196359	2.70509824942831	6.50904919910646e-158	0.0378863366895391	0.0378863366895391	9.34732043576117e-06	9.20793573342563e-60	2.63711560453625e-83	1.62370949637235e-118
879	30	CKS1B	-2.17938465834649	-1.5891017899375	1.5891017899375	-1.9168639905183	-2.25981485417265	-2.52821283369357	-1.86612982444305	4.33803280955531e-49	2.08388760021656e-23	2.08388760021656e-23	2.22011838152455e-24	7.30018508296956e-41	1.41633739182568e-46	2.27024747731569e-36
4339	30	FKBP5	0.495432496668765	-0.612323521267131	0.612323521267131	0.0534799742461738	-2.39139077339327	-2.13426026456359	-0.165934935479533	0.000538284100242926	1.8829108109916e-06	1.8829108109916e-06	0.915976793191712	2.92868594042811e-83	1.47679162984156e-57	0.22799956335447
