	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	logFC.vs.1	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7	FDR.vs.1
1927	728	CYBRD1	-0.304913857007343	-1.5121370344306	-0.242894644250624	0.203140251738526	-0.16184726363619	-0.42379487634937	0.304913857007343	0.0896528273442946	4.75147965945955e-25	0.207276061903685	0.50997128923055	0.500749182241124	0.0668750891005934	0.0896528273442946
2208	728	COPS9	0.107031517514253	0.557156525660508	0.256590801459698	0.508888438651046	0.896830042872808	0.526027294866516	-0.107031517514253	0.315576503327604	3.72601343940185e-08	0.0174598800510169	0.000294612506521314	4.67670572299171e-12	0.000266921418877409	0.315576503327604
208	729	FUCA1	-0.997332932441741	0.305448403863612	0.959907970911089	1.42805353609816	0.997582087783553	0.748524445064971	0.997332932441741	5.15947324525228e-11	0.0766688525316246	1.29039943553913e-08	1.19490236370071e-09	1.07379803832507e-06	0.00128092109319827	5.15947324525228e-11
6924	729	MICAL2	-0.578883326340045	1.70864934355938	-0.974986172462569	-0.541639565588835	0.94780045370438	0.579427292900873	0.578883326340045	0.000147830610857124	5.88837689302925e-25	2.82223412007209e-14	0.0088397851393399	3.48866446057975e-06	0.0158710265653183	0.000147830610857124
9578	729	WDR72	-0.81962620048918	0.839662499738512	1.26333617192856	1.30348190464054	1.30348190464054	1.30348190464054	0.81962620048918	1.43420496714432e-07	5.22613233838849e-07	3.17904946527074e-15	2.27780798394782e-09	4.95786765532661e-12	2.91048453488094e-09	1.43420496714432e-07
4836	730	AC002480.2	-0.834876145021457	0.834876145021457	0.794856968805653	0.834876145021457	0.834876145021457	0.669341024263571	0.834876145021457	9.32341035939578e-13	1.81160505855796e-10	3.13908944754682e-08	1.7418831020182e-05	5.1227493250058e-07	0.00245496433460826	9.32341035939578e-13
10917	730	ATP5MC1	-0.436703758602255	-0.13110794217807	0.775316950086338	0.610105776522257	0.196080034813853	0.192903257722511	0.436703758602255	3.91203228682745e-08	0.133154624145373	8.25449216448487e-18	1.58025762541295e-07	0.0878166775657638	0.139640105172659	3.91203228682745e-08
5633	731	ARMCX2	-0.848540538551833	-0.305664293957108	-0.458010542652801	0.0905268231315276	0.132494405556614	0.214152767168162	0.848540538551833	9.32341035939578e-13	0.100794977959681	0.0118049386087705	0.708014387317418	0.535244377859753	0.439541121650188	9.32341035939578e-13
11740	731	SLC17A9	-0.12171792720139	0.912264471622337	0.951649577511016	0.714208814892469	1.343848366621	1.40508431557965	0.12171792720139	0.583033713452806	1.37238452330092e-07	5.51317994065009e-08	0.00418093922439219	1.35386698599917e-11	2.80064281274598e-10	0.583033713452806
12722	731	A1BG	0.498786195231516	-1.31444831397785	-0.264659922947113	0.252683698624975	-0.255289739349747	0.234115418771219	-0.498786195231516	0.000391127485818087	6.20743175363933e-25	0.0998496802388426	0.361774681849368	0.205325077220303	0.389839971323149	0.000391127485818087
2034	732	CFLAR	-0.966328536719744	0.191227995326044	-0.713718043643959	-0.388002210132693	-0.00999066225288162	0.240046892397414	0.966328536719744	9.36867651715758e-13	0.202707739086634	2.13420579758371e-08	0.0400771745964483	0.973018577272595	0.283168133292785	9.36867651715758e-13
2964	732	NCBP2-AS2	-0.503978752642731	-0.131680593811168	1.13576134439756	1.23089565956797	0.212580627262341	0.401556540070648	0.503978752642731	9.54187683513114e-05	0.340164900032058	3.05714198241956e-14	1.34973772729154e-09	0.240066276798017	0.054534276498713	9.54187683513114e-05
3343	732	LARP1B	-0.0908442791081601	-0.0288685052554804	-0.284837989168944	-0.541712365352055	-1.18597856421613	-1.11173203169213	0.0908442791081601	0.67194720952581	0.865563819484517	0.131932557353828	0.0191100868927695	5.35283565476871e-12	7.81385381821729e-09	0.67194720952581
6235	732	SCRIB	0.567963832754267	0.165212658292849	0.107076140312201	-0.494035539299874	-0.830641937896573	-1.20793452856757	-0.567963832754267	0.000282323567580617	0.395015613740859	0.588026447873851	0.0512166223754223	1.30909738450882e-05	2.81334109604179e-10	0.000282323567580617
2949	733	MUC4	0.121646095015377	1.08824119615659	1.08701821952381	0.812092410316876	0.224551842351592	-1.25906976470637	-0.121646095015377	0.562990390303597	2.84395387081402e-13	2.05420326488515e-12	0.000627703483113599	0.371871733876503	2.89777929605022e-10	0.562990390303597
4203	733	ZSCAN16-AS1	0.584437181358757	-1.23961851083345	-0.115423025423385	-0.386157386139601	-1.2610862375803	-0.675185596144997	-0.584437181358757	0.000288931949655522	2.47772124669103e-15	0.57823722944486	0.161023773827976	5.67489819510948e-12	0.00406049563144873	0.000288931949655522
1420	734	OST4	0.112315070729382	-0.037666532558614	0.036898452364027	0.601265136202996	0.577757103442601	0.668920771465076	-0.112315070729382	0.145879499849608	0.660046646443311	0.700207354873217	1.97239122533238e-09	1.39424413972396e-09	2.93104928024229e-10	0.145879499849608
2759	734	MRPS22	-0.959138518000038	-0.200088149047576	0.590235806616038	0.536328675451425	0.810841131540014	0.599725479192587	0.959138518000038	9.57131827158445e-13	0.180673121371502	7.34813311872752e-05	0.00946584688950438	5.48323082300154e-06	0.00375697115665096	9.57131827158445e-13
6478	734	CKS2	-0.0956577117874801	-0.144323876007327	1.38233030511613	-0.593392567983055	-0.603350949708775	-0.472456908444974	0.0956577117874801	0.550030783457386	0.318650481580163	9.19455031533432e-18	0.000380775859474504	8.30675239542039e-05	0.00929354769643118	0.550030783457386
1745	735	MAP4K4	-0.260333834692356	1.27256574895432	-0.429977963913329	-0.463077060012541	-0.0452109149264633	-0.6208578809864	0.260333834692356	0.0203101728882754	7.70438068347145e-25	6.63099514729378e-05	0.000912803150007964	0.789366811626458	4.25668704893088e-06	0.0203101728882754
2196	735	RAMP1	-0.664968836025868	0.0354506430060234	0.750375213741932	1.37336847594197	1.38712699878979	1.01667902133553	0.664968836025868	4.89602043283852e-06	0.896962248735886	6.04081078967675e-06	2.41200641210589e-09	6.06020175943402e-12	9.36989077452876e-06	4.89602043283852e-06
3781	735	GRAMD2B	-0.858583493270188	1.52001243628652	0.626128871280416	1.12616875832267	1.3390610266804	1.49134931525607	0.858583493270188	1.63515907436717e-08	1.87250316310512e-20	0.000206897123916099	2.94473865373357e-06	6.26492238876366e-11	2.94632564955144e-10	1.63515907436717e-08
5626	735	RPL36A	0.665887655746987	0.0842466137729901	0.00946084469456235	0.217141116443518	-0.224075824052102	-0.0899950263602097	-0.665887655746987	1.04987201934885e-12	0.507266513193601	0.955091060726958	0.223769895787287	0.122989853558386	0.627747267393627	1.04987201934885e-12
1016	736	SUCO	-0.722579226117258	-1.1682481756316	-0.0377722837520484	0.183336376151471	0.687964903276363	0.563323896924896	0.722579226117258	4.86535332683059e-08	8.08259812195361e-25	0.880221626367574	0.4218262173264	0.000114189469791045	0.00618178609882772	4.86535332683059e-08
1261	736	AL445524.1	0.326404089924602	0.0784903549430287	1.1092564371226	1.18789390311871	1.2526249719751	1.06203721150994	-0.326404089924602	0.0119066525170189	0.606163613858931	2.09350076762579e-13	8.49129916403183e-09	6.08089393965515e-12	2.10911998145122e-07	0.0119066525170189
3978	736	HMMR	0.796148308230277	-0.289228466777447	1.18978627928256	-1.12214003436519	-1.08149116181808	-0.796216581662006	-0.796148308230277	3.66801089418087e-08	0.0910697632464312	2.53091097210048e-10	1.51454526992527e-09	4.47293989775833e-10	0.000128589841029332	3.66801089418087e-08
8172	737	EMP1	0.821965006840277	-0.601119407214776	0.477647559516484	0.581600160559555	0.677872032194183	-0.480590686888114	-0.821965006840277	1.06814380605828e-12	2.447363673983e-06	0.00207901585826053	0.00633604880923942	0.000273587157803113	0.0089029554955934	1.06814380605828e-12
4598	739	ASF1A	0.149959940947285	-0.254364395953016	-0.370282381336383	-0.277010738207017	-1.27060866951115	-1.02801862202339	-0.149959940947285	0.449117996736118	0.149247123287733	0.0435045270766804	0.293444061632702	8.16707816629213e-12	1.82274068506927e-06	0.449117996736118
10369	739	MAP1LC3B	-0.932887236186695	-0.371670093171198	-0.852051694808609	-0.253914156986427	-0.878442215497897	-0.411330829597986	0.932887236186695	1.16523109298517e-12	0.00332949529483108	8.33064407522884e-13	0.186409461856683	2.01431712442197e-10	0.0206283427717716	1.16523109298517e-12
11720	739	CDH4	0.406928475286161	-0.390928598286741	-1.07319714646945	-1.14131848345968	-0.528121911523687	-0.34421784046091	-0.406928475286161	0.000945213506039449	0.00207888168693509	1.70317695662976e-12	1.58998006047179e-09	0.000774689009562474	0.0324321838667207	0.000945213506039449
452	740	LRRC41	0.327816375905161	-1.37816255023481	-0.754751575255106	-0.828417139652826	-1.15768339828594	-1.22974061396513	-0.327816375905161	0.0574570010956471	4.9261446291947e-21	5.76310241806402e-06	0.000147900121227897	8.40921746547744e-11	3.67214198524824e-10	0.0574570010956471
5101	740	PDAP1	0.632270874978728	0.0869873795208449	0.394608669496826	-0.166301856300823	0.0924998949221008	-0.337429113716899	-0.632270874978728	1.22631934748779e-12	0.461965337393254	0.000554068001929488	0.308325611489064	0.556527499629242	0.0186021235795535	1.22631934748779e-12
2714	741	CNBP	-0.608255879138851	-0.856262573418032	0.688868193217136	0.672788578286896	-0.0182777229032258	-0.013131730369414	0.608255879138851	3.01135094605365e-11	1.84410458207267e-24	2.57079644506922e-11	8.53765339000271e-07	0.90656793719912	0.961367561530683	3.01135094605365e-11
1553	742	BCL11A	-0.0768894081129958	1.31813450086347	1.31813450086347	1.23483881102044	1.19360862574088	1.31813450086347	0.0768894081129958	0.736183661934001	1.12196976205694e-18	1.38889659800825e-17	5.69099015659673e-08	1.81084469741733e-09	1.62660252520353e-09	0.736183661934001
4692	742	SYNE1	-0.318019194475926	-1.61461466017913	-1.22718833796908	-0.80035806050608	-0.605491285287842	0.153832091435226	0.318019194475926	0.039807837649838	1.85970549693175e-24	5.81031297417939e-14	0.00043033425045603	0.0039168938626266	0.577313681384176	0.039807837649838
5256	742	MEST	0.71067164551317	1.35701429633519	0.870188516000742	0.766830807693081	1.31972160895489	1.03988170296238	-0.71067164551317	2.72087391023275e-09	6.41259250971869e-18	4.33916830589853e-08	0.000356773417398489	9.78825321374128e-12	1.81502578099245e-06	2.72087391023275e-09
11189	742	RAC3	1.02865969641349	0.530578924412121	0.12635656513097	-0.366193461853641	0.434807261392664	0.47844404521468	-1.02865969641349	1.29640048237134e-12	0.00194580191966145	0.553616714090304	0.146124344047753	0.059590079571816	0.0596206631221598	1.29640048237134e-12
3681	743	JMY	-0.266138518958439	0.659018341305392	0.834002860919824	1.31661976327517	0.922361029116155	0.600554985717039	0.266138518958439	0.133469552550391	0.000152151216059521	2.19619843248566e-06	1.69945309587324e-09	1.04180466709034e-05	0.0139425113958445	0.133469552550391
4426	743	CD2AP	-0.361465862900748	1.46098663926698	0.212430015749222	0.696627487076811	0.289841623953131	0.21714721237852	0.361465862900748	0.00379013524947756	1.95514313020556e-24	0.133218911495863	0.000200643657707897	0.0888445461274208	0.308765623658913	0.00379013524947756
519	744	NFIA	-0.0310271632114111	-1.32958529904419	0.19893191208737	0.146031715555854	0.322766933524449	0.846972893103937	0.0310271632114111	0.864308907158087	2.40669942904215e-24	0.253667396405031	0.666415847796821	0.134022429036471	0.000334032610701591	0.864308907158087
1527	744	MSH6	0.880017866021835	0.449204037388035	0.0187219500653196	0.105590327252013	-0.354809190459674	-0.396336715519222	-0.880017866021835	1.3012419257233e-12	0.00472591641615124	0.920423137433669	0.752091433213616	0.0704890710745578	0.0550206313758423	1.3012419257233e-12
3629	745	CCNB1	0.135938618562461	0.563945598750879	1.56366746283507	-1.00761375663343	-0.289098920175748	-0.242546774338424	-0.135938618562461	0.450765013160317	0.000631118277249518	1.48810595280854e-17	6.04613906687783e-09	0.15365560340287	0.329170618294241	0.450765013160317
10744	745	LASP1	0.427546543006423	0.0786901572891889	0.113074680084811	0.253120388632869	-0.696776009817249	-0.994874174743941	-0.427546543006423	0.000833728997842393	0.661648476284014	0.54764553611062	0.295894390287906	4.99451723132872e-06	4.17251180298146e-10	0.000833728997842393
7601	746	PHYH	0.241125695289707	-1.55953362723751	-0.253463184048855	-0.264053232697247	-0.832601645700373	-1.24180053574183	-0.241125695289707	0.186532460455443	2.93672465703315e-24	0.187993431483895	0.348326875634112	2.68958412963729e-05	2.80443041175202e-09	0.186532460455443
9511	746	ZNF106	-0.0123556816470498	0.171994939868951	-0.631973562171653	-0.93151942833801	-0.547774724108416	-0.226334140135122	0.0123556816470498	0.942861197774062	0.243990504814536	9.72629961104372e-07	1.84806443987564e-09	0.000442081869573509	0.267692795069461	0.942861197774062
1011	747	PRRC2C	0.551250899307057	-0.77561815407528	0.126255262221573	-0.178323815854386	-0.0867643977153831	-0.109379026752835	-0.551250899307057	1.60053508027311e-12	8.60427659853657e-22	0.230895071979737	0.18552837364332	0.517426740172963	0.45999997361118	1.60053508027311e-12
2855	747	SKIL	-0.604027890674666	-0.607669037082808	0.931614421099675	1.15105130778156	0.160141560521492	0.066141891947541	0.604027890674666	9.64477565694088e-07	1.28460053683418e-07	3.2891902942068e-11	1.84891536647975e-09	0.374097414657937	0.772851631278009	9.64477565694088e-07
4081	747	SERPINB6	-0.313449014573114	-1.09875904995643	-0.908329240300863	-0.785072017275216	0.909245262122234	0.316028880027656	0.313449014573114	0.0155278504119632	3.05162530603384e-24	1.11470102864449e-15	1.01921883480278e-07	9.32844199985505e-08	0.114843300765368	0.0155278504119632
12040	747	NFIX	0.567362692154786	1.23819988586432	0.489092762989347	0.207374192528557	-0.570030432113665	-0.970250696728982	-0.567362692154786	1.63978589414693e-06	1.37491805954583e-15	0.00181533102115569	0.34375639387081	0.000186453156889797	4.21299301998e-10	1.63978589414693e-06
1243	748	RHOU	0.073750746588948	-0.151560828448627	-1.28814445359421	-0.580468898344626	-0.509926316570331	-0.133598661461888	-0.073750746588948	0.343896485828339	0.0894470304487313	1.69370409899417e-17	0.000163927983164304	0.000266943591313636	0.251066694227665	0.343896485828339
4007	748	CPEB4	-0.0184515447392924	-0.117052341571149	-0.463046944729116	0.257137707005487	-1.05829974983054	-0.713990970464292	0.0184515447392924	0.93662125446233	0.493246739017071	0.00231736068429257	0.319457877389327	1.20501179540781e-11	0.000174177514536082	0.93662125446233
5368	748	ACTR3B	0.279573690413027	-1.61849090957047	0.024252639437339	0.0777021052772137	0.0747551960804919	-0.0802854268580584	-0.279573690413027	0.0650431233055669	3.05162530603384e-24	0.940194050984439	0.78035109615549	0.715344058695273	0.756843304483435	0.0650431233055669
10503	748	ACADVL	-0.916470465788837	0.738491578710381	-0.248425621522741	-0.472150157527661	0.598263079555503	-0.220187848861383	0.916470465788837	1.60053508027311e-12	1.57395167729671e-07	0.0760140434851639	0.00482837440495297	0.000503074395856733	0.258424386211515	1.60053508027311e-12
2058	749	INO80D	0.0576119360481556	0.0998343137740736	0.158238330415294	0.0906291231182015	-1.06076881001825	-1.27985358340182	-0.0576119360481556	0.836331440371412	0.596332804215672	0.395844566424726	0.798209230553547	9.59482642291313e-09	4.26026855659682e-10	0.836331440371412
4693	749	MYCT1	-0.0302495263842148	-0.11834748812698	-1.28242267501895	-0.268827836225937	0.0302495263842148	0.0302495263842148	0.0302495263842148	0.343896485828339	0.16749562834722	1.69370409899417e-17	0.0403089983498957	0.500749182241124	0.577313681384176	0.343896485828339
10878	749	KANSL1	0.515564860929532	-1.23633335024993	0.117747275926771	0.00891433149721436	0.113948294549279	-0.0657154713346898	-0.515564860929532	5.82803892697043e-05	3.18129960227182e-24	0.554728612200405	1	0.673053434286936	0.796388331588166	5.82803892697043e-05
589	750	AC092807.3	1.09061782581886	0.344473550232094	-0.0556442189830578	-0.36211254721579	-0.0325921664204598	0.108414388098495	-1.09061782581886	1.80021681974773e-12	0.0106453726655792	0.843197737271183	0.118323555746915	0.900473983665413	0.675014935682135	1.80021681974773e-12
6385	750	CREB3	-0.653707084893263	-1.24430440015768	-0.0657274923366996	0.00665303275502124	0.385128208835292	0.733503544173811	0.653707084893263	1.93859056127872e-05	3.25035661481354e-24	0.708289888043929	0.984216809567128	0.0707584805926001	0.001941957434297	1.93859056127872e-05
8907	751	DIAPH3	0.262355330786696	0.7568427007392	-0.328177968448059	-1.02198847455305	-0.968891491228493	-0.825615218206756	-0.262355330786696	0.0827746582618137	3.32172989818342e-06	0.0496741926433977	1.89271788805793e-09	6.18134297841135e-10	5.04641749439956e-06	0.0827746582618137
10924	751	SLC35B1	0.145650435660502	-1.28468125848999	0.0537738264783263	0.054490644501322	0.111359777017746	0.172610206833202	-0.145650435660502	0.381936821994427	3.27110629650613e-24	0.888204505350557	0.906908701638562	0.642419228000538	0.54225410463779	0.381936821994427
6461	752	HNRNPK	0.324547277315709	0.190949192707592	0.0520755205318248	-0.249558127276368	-0.52425198747691	-0.72595211212499	-0.324547277315709	0.000322213033726459	0.0684769496100161	0.675860445845979	0.0733843884328919	2.36527283348609e-06	4.76994722879141e-10	0.000322213033726459
9374	752	YY1	-0.563728255501577	0.571963028082802	0.461212371008068	0.502399396563419	0.831823954096849	0.723120038222964	0.563728255501577	2.71736548243987e-10	3.24883199101559e-09	4.16138158655215e-06	0.000162836242690556	1.25707193844057e-11	1.5275919433961e-07	2.71736548243987e-10
10774	752	TOP2A	0.435731197760452	-0.458838483169754	1.58816139598469	-1.0679233505296	-1.02420378250518	-0.70622503080798	-0.435731197760452	0.00420939722374752	0.00308598243821249	1.38381009068226e-15	1.95902520889171e-09	1.52147210911488e-09	0.000523011409995385	0.00420939722374752
5312	753	EPHB6	-0.00560229057610917	-0.0462530674211209	-0.0947558038071707	-0.00962963431251808	-1.10500145802459	-1.02249947544732	0.00560229057610917	0.93662125446233	0.597043186166321	0.35557270054661	0.867800163187765	1.27238949950044e-11	6.03048778664588e-09	0.93662125446233
5894	753	ESCO2	0.251892947167967	-0.688587702398868	-0.239740358314806	-0.688805637346437	-0.710922133527606	-1.28101818452137	-0.251892947167967	0.132330200149558	1.33047787491181e-05	0.172070050525985	0.00137258499946472	0.000160823127616011	5.09582885892566e-10	0.132330200149558
8830	753	SMAD9	-0.0704137336727771	-0.757435278184035	-1.07900178058601	-1.24489573802277	-0.596488326697073	-0.183879240729551	0.0704137336727771	0.695548380632499	6.49362006877416e-06	8.45520812408964e-11	1.96127532802e-09	0.00286319618568177	0.480864301135144	0.695548380632499
2326	754	LINC01980	0	-1.4957942901036	-0.142114196463188	0	0	0	0	1	4.29589517742277e-24	0.0235338542590535	1	1	1	1
6098	754	ERICH5	0.402011278839872	-0.122290736478919	0.0445062846905611	0.0302542184612258	-1.17683030567187	-1.00358502321715	-0.402011278839872	0.00195395996319651	0.299986380188788	0.710962340714774	0.831129625444532	1.27837705955774e-11	1.65455022401695e-07	0.00195395996319651
2709	755	RPN1	-0.757020727493659	-1.07171883129332	-0.159894031258932	0.0226994687934642	0.310332781103249	0.120224564782653	0.757020727493659	4.87318743478961e-10	4.50280120146649e-24	0.291981656262396	0.924021233021476	0.0657345782028565	0.575659306745871	4.87318743478961e-10
2898	755	EEF1AKMT4	-1.00896412438902	0.499437010176067	1.21846538701365	1.18116363379794	0.613892982173837	0.797448722199682	1.00896412438902	2.02852673380525e-12	0.00102719190245798	1.68602706265021e-13	1.95672801023767e-07	0.00169015827380107	0.000432905698168334	2.02852673380525e-12
6971	755	KIF18A	0.498352456097596	-0.589759354168315	0.172083900922384	-1.15963260642794	-0.341147318812587	-0.0379581456841279	-0.498352456097596	0.00234145088524857	0.000303156549059879	0.375114352277297	2.01531006291182e-09	0.116756808496832	0.904366841935161	0.00234145088524857
10429	755	PITPNA	-0.428681683601582	0.0212039886387913	0.654610508373217	0.550991754431773	1.24246688527886	1.1247268005014	0.428681683601582	0.00110585050826038	0.885550752757439	7.46068492790095e-06	0.00901311801276813	1.30227379415838e-11	8.78695020048215e-08	0.00110585050826038
11552	755	RALY	0.0473363983576457	0.540892154460518	1.18037480211738	0.275937326455929	0.0110735310351036	0.0702490994350583	-0.0473363983576457	0.752769627976521	2.40843262702225e-05	2.1938633614304e-17	0.152076490441011	0.991289560672313	0.805069396490611	0.752769627976521
1769	756	SMIM37	-0.899611158820001	0.615414735897389	0.715877138672216	0.53738358719969	0.297096701653141	-0.0268666751475897	0.899611158820001	2.21194168810852e-12	6.0983379084104e-06	4.17913097377563e-07	0.00481484890845265	0.0993068705215746	0.969522074686937	2.21194168810852e-12
4230	756	MRPS18B	-0.508042023215297	0.235416319193781	1.18428824474043	0.558618714893672	0.158507065658506	0.166289460145753	0.508042023215297	2.21028688730704e-05	0.072878699418777	2.33728447394115e-17	0.00231118397739836	0.363437820338677	0.410180981811748	2.21028688730704e-05
658	757	NTNG1	-0.937213179969172	0.991455657058773	0.550213795205114	0.621112514637871	0.991455657058773	0.815132163768695	0.937213179969172	2.24520570663797e-12	1.64039218487381e-12	0.00263395743616523	0.0144317980256826	2.38828798233428e-08	0.000358140462351271	2.24520570663797e-12
2971	757	FYTTD1	-0.569837195057995	-1.16355176455217	-0.00697009277786384	0.288283057384326	0.114351465017211	0.361537323330603	0.569837195057995	3.59742229706757e-05	4.6404316643821e-24	0.957464253357419	0.25464410397248	0.607006091169995	0.108420131178101	3.59742229706757e-05
5685	757	PGRMC1	-0.14250457383519	-0.907087876759304	-1.07406527615789	-0.681729957576583	-0.148708801426277	-0.748260272693367	0.14250457383519	0.37889443833415	7.29903922407829e-13	2.37277527046793e-17	0.000135048190014697	0.470299390906571	1.76551299574449e-05	0.37889443833415
6535	757	GALNT12	-0.139122234638609	-0.550949089670699	-0.522445006694912	-0.43180566117186	-0.400383650708892	-1.26662804622601	0.139122234638609	0.424250581506766	0.0013245294601484	0.00409276970908665	0.0788422586322998	0.0609346208091538	5.2442307682717e-10	0.424250581506766
2601	758	TMEM45A	-1.06934091547212	0.84560615094101	0.296379408030039	0.499322893222336	0.726539875750299	1.1151763162089	1.06934091547212	2.28941606983534e-12	8.43793114509948e-07	0.129150387902377	0.0587855740055761	0.000703360308642198	4.12974870574859e-06	2.28941606983534e-12
12269	758	POLR2I	-0.46622353204508	-0.0292066098285132	0.719184755561265	0.466900958722941	0.952611991199164	0.945325347806779	0.46622353204508	4.89602043283852e-06	0.819839083523296	3.95119247523846e-10	0.00258868399863042	1.32911982655132e-11	3.05050754734706e-09	4.89602043283852e-06
1816	759	NIFK	-0.570642261520478	1.28048624905288	0.724068884929119	0.597637332265431	0.762823118642963	0.952052644126175	0.570642261520478	2.20955586845076e-07	6.70039535384675e-24	5.43515570137526e-09	0.000347216959253026	3.47672385571057e-07	3.31810617064829e-08	2.20955586845076e-07
2710	759	RAB7A	-0.84749959703319	-0.163982523855386	0.163674669572985	0.233303208630921	0.49469319136013	0.516571433202263	0.84749959703319	2.32292735563232e-12	0.2063038108847	0.257294113337511	0.239732102068276	0.00238158273232494	0.00561852546261737	2.32292735563232e-12
2945	760	ACAP2	-0.782028322529586	-1.18771207552467	-0.0654787721980197	-0.0883019457438047	0.0797729336464185	-0.0231454754587323	0.782028322529586	2.71370907727181e-08	7.05517482901561e-24	0.710962340714774	0.720692705162654	0.739840128759257	0.936746775259411	2.71370907727181e-08
3476	760	PDCD6	-0.211756772905919	1.02014835927873	0.494024878379036	0.898047483907744	0.746062519553546	0.712092429597494	0.211756772905919	0.0450397740402928	7.00798325445417e-20	9.3009276196983e-06	2.34023990961301e-09	3.76713104900119e-08	3.48634352222421e-06	0.0450397740402928
5459	760	GK	-0.126282312179709	-0.0982270832433463	-1.38290745411176	-1.15396488445743	0.0565733072774583	0.180347156573398	0.126282312179709	0.190978637209518	0.462041541392697	2.51778885465803e-17	4.84281712321903e-09	0.7323685785835	0.122035585091928	0.190978637209518
6761	760	UBAC1	0.892536438281427	-0.959975403613133	0.0819644293975649	-0.454135406971997	-0.495564321897874	-0.557973934206036	-0.892536438281427	2.32292735563232e-12	9.4373451819352e-13	0.685801774888988	0.0252991312034067	0.00668215038376634	0.00661859690336894	2.32292735563232e-12
7741	761	HERC4	0.232977307122563	-0.92447336717276	-1.1742878230653	-0.940559526691749	-0.608395169759266	-0.40783848951483	-0.232977307122563	0.16202950610166	1.22407158227611e-10	2.56347826665119e-17	2.27161720657505e-07	0.00110812296304355	0.0626983801787252	0.16202950610166
12444	761	TRAPPC6A	-0.614577402631241	1.08129291801601	1.18803256068433	1.39407073884158	0.929394816575673	1.01732094067408	0.614577402631241	5.32209266367914e-05	3.93671656491312e-11	2.00797719680405e-12	2.36971426455289e-09	5.38421297188344e-06	1.1740230870197e-05	5.32209266367914e-05
6	762	NOC2L	0.768572739696066	-0.695710664138314	0.765024403376379	0.113737645068287	-0.640565326422743	-0.587772835599079	-0.768572739696066	2.66570348254471e-12	3.7692054201018e-09	1.55719885453498e-07	0.669879581775475	9.44515957193477e-06	0.000390185705778593	2.66570348254471e-12
7379	762	SMCO4	-0.166996795678195	-1.53216996038277	0.291422671171668	0.0785851968058384	-0.471925720990477	-0.609919918279751	0.166996795678195	0.368446685718333	9.66852991154679e-24	0.12736870964557	0.802100594057938	0.0302137799084427	0.00817003129358921	0.368446685718333
6614	763	PHF19	0.680068344191949	-1.31815564590435	0.334383377397384	-0.62942131986413	-1.08786207674088	-0.962201402395267	-0.680068344191949	6.86946514750936e-07	2.39786516245932e-23	0.0701181480896026	0.00154265631408288	1.39074970241106e-11	1.84956163189781e-07	6.86946514750936e-07
3570	764	PAIP1	0.928047996277753	-0.852569686734164	-0.665897483439486	-0.505807890423376	-1.09211680977772	-1.12569644232514	-0.928047996277753	5.72841439222541e-12	4.98389774987376e-09	2.59740247301548e-05	0.0183905155944478	3.38844404220865e-11	5.93016234088028e-10	5.72841439222541e-12
3776	764	SNX24	-1.00828730067304	0.649580254389023	0.386746282847261	0.620557252618256	0.820907106428592	0.676188225821281	1.00828730067304	2.91212141241974e-12	3.4920324310273e-05	0.0174088774130088	0.00746485906871654	2.04958749696706e-05	0.00231351484284539	2.91212141241974e-12
4618	764	TMEM200A	0.0324388417719572	0.123915407480596	-0.891955403848772	-1.10009055895914	0.123915407480596	0.123915407480596	-0.0324388417719572	0.781758852778435	0.0515425523035124	4.10995605492222e-09	2.60542176041068e-09	0.144945122890713	0.219824993450053	0.781758852778435
6118	765	UBR5	0.36589656675497	-0.0215914135063372	-0.354589262632467	-0.40688263023377	-0.941544694414362	-1.042718855311	-0.36589656675497	0.0114152313239752	0.91062211785715	0.022416405572176	0.0677545435767511	1.32639961516009e-09	6.19943810107257e-10	0.0114152313239752
11282	765	RIOK3	-0.28151342556654	0.237475629612267	-0.260229519807868	0.235370852233955	-0.962869450171506	-0.828802427966139	0.28151342556654	0.0501754326775255	0.114020460134752	0.0790013402576462	0.301926340154767	1.52885641879618e-11	5.77535146478729e-07	0.0501754326775255
8809	766	UBL3	-0.501700437839242	0.056185226348026	0.479556482658577	0.255526939472133	-0.956180900746494	-1.12763244115211	0.501700437839242	0.00166442713949304	0.777049441815403	0.00794817138448316	0.328206115711554	3.86752995114525e-09	6.20759548900067e-10	0.00166442713949304
11035	766	PITPNC1	1.06594980426302	-0.963367257909546	0.00675242741876817	-0.228305058823797	-0.319762063575193	-0.407226950319194	-1.06594980426302	3.07032092440483e-12	1.55457700559345e-09	0.977905881598458	0.328206115711554	0.100977278295495	0.0657328780464513	3.07032092440483e-12
12578	766	ZNF175	0.0704914321795424	-0.173738404208629	-1.00748723894093	-1.24823361163192	0.0919660611344977	0.0852634345749452	-0.0704914321795424	0.702914068338436	0.284102934723449	3.98187830574419e-09	2.69442278594265e-09	0.617440209806593	0.703022745606625	0.702914068338436
4114	767	PAK1IP1	-0.101612971426809	0.478307548696924	0.811533991535893	0.723765987252651	1.20935338339752	0.869533830141168	0.101612971426809	0.484935236137256	0.000550629171578935	1.88246731689149e-08	0.000189596317580972	1.55911980390034e-11	1.5449663951391e-05	0.484935236137256
