	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	logFC.vs.1	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7	FDR.vs.1
2087	6	FN1	-5.33112186333587	5.33112186333587	-3.15751560481465	-2.27764070226821	-2.13599659811494	-1.32554611286805	-1.63966812791705	9.45191864372586e-281	9.45191864372586e-281	1.06191371855349e-97	1.63968033764841e-35	2.5125350745198e-33	3.40124735168015e-10	7.99177844927812e-27
2097	6	IGFBP5	-0.583675702409768	0.583675702409768	-5.7941553733031	-4.02976185439471	0.466671822728389	0.570933471292985	0.796242220604209	0.00852254931902195	0.00852254931902195	4.98618991405403e-261	2.81666006738428e-96	0.122894323461813	0.082570962543302	3.92246071297867e-05
5150	6	SERPINE1	-1.17599320514331	1.17599320514331	-3.71863197170327	-3.46825928857582	-1.1318727397001	-0.223515255218121	-1.06417470600218	7.15157978818323e-26	7.15157978818323e-26	5.41160570053339e-237	7.47488893084336e-180	7.86837521184403e-17	0.246785363983977	1.46608716761026e-22
2144	7	SERPINE2	4.95696767329723	-4.95696767329723	3.76845135026668	4.54121309241368	3.91946032486738	5.06883977623669	4.48644533545295	7.75888379742296e-280	7.75888379742296e-280	1.79251220977115e-200	7.48403778644719e-148	6.64416347841322e-142	1.89111437272927e-142	6.52982108020675e-288
6149	7	MAL2	-2.67063136528174	2.67063136528174	-0.117298685584262	-0.129844294190471	-1.6160884615325	-4.55878444215528	-0.016083610744805	4.97824980942211e-64	4.97824980942211e-64	0.211858174449302	0.305181540129529	2.76708535805161e-20	3.26992784158598e-194	0.817758021346948
9539	7	B2M	2.82601442713283	-2.82601442713283	1.32470660404705	1.82588447526586	2.00316948343769	2.0013155352698	3.67230945211332	2.08735047510625e-279	2.08735047510625e-279	2.07254770862327e-87	7.03775916699649e-98	9.55159763524055e-110	1.58386536307993e-93	0
10775	7	IGFBP4	-1.0915830767464	1.0915830767464	-4.00382766245371	-3.94135171438863	-1.78664731073466	0.552145985510985	-0.401683083087424	6.20205193740787e-14	6.20205193740787e-14	1.47196906821326e-209	2.55749553022931e-169	1.44733292496813e-28	0.0333292615920238	0.0118245992117727
12082	8	UCA1	-2.61959647203516	2.61959647203516	-0.0803876167222385	-1.2745802912657	-3.35176496866892	-5.30899019847701	-3.83376714522452	6.39159785594104e-52	6.39159785594104e-52	0.523762634267826	6.19030243680381e-10	2.31388524579501e-71	1.94479770117233e-191	1.99649065935827e-120
177	9	CAMK2N1	-1.34781968148921	1.34781968148921	-1.75454690325394	-2.06531051951372	-2.66080490867329	-4.50430104335289	0.329133042181829	1.28543137807579e-16	1.28543137807579e-16	1.10749737405966e-26	4.88601789193308e-28	1.97451367134539e-61	1.32188373497519e-189	0.037583952026626
2525	9	WNT5A	-1.05179332390531	1.05179332390531	-4.48069739602296	-4.18081960574326	-0.822733476953375	0.186057596789768	-1.41144919653181	4.21231008398403e-10	4.21231008398403e-10	5.98449667224182e-222	1.49167958898332e-157	5.34743393931042e-05	0.431371192490866	1.40860308831722e-18
6273	9	RPL8	-1.37450110332398	1.37450110332398	-0.317847168035588	-0.325997829856565	-1.42708304820095	-1.49004871994508	-1.44052242703541	2.01640016000524e-184	2.01640016000524e-184	3.20001087475714e-11	1.43650762644922e-08	5.29961944940053e-144	9.14635075950229e-143	1.55298112876393e-209
10	10	ISG15	4.69903201655999	-4.69903201655999	3.9391523043432	4.69909509231624	3.69139489315619	2.78719395984957	5.06365223860201	2.47664442231886e-268	2.47664442231886e-268	5.2094530269796e-206	9.50781368801543e-150	4.42069689983995e-133	1.93752632612962e-82	6.19535423526517e-310
12123	10	RPL18A	-1.8217473138926	1.8217473138926	-1.15448457271625	-1.12304097837077	-1.5099031883001	-1.47466311831938	-2.33167306583957	1.59682169819017e-245	1.59682169819017e-245	6.88300435078063e-105	6.93931853392428e-77	3.84652208549175e-134	2.90602663456046e-116	0
5497	11	TIMP1	4.6809913090062	-4.6809913090062	-1.17816179785334	-0.479660610053362	1.81804971637904	4.33316762222083	5.26818506229974	2.28863148992305e-262	2.28863148992305e-262	9.23981661023362e-44	3.75055161701238e-06	2.32697241607647e-48	6.24841305988685e-120	1.04719320994014e-313
6952	11	LDHA	-1.53719060675878	1.53719060675878	-2.84790776888517	-2.80158471824518	-2.2191688789626	-1.81132775152433	-0.322756806982375	2.69583084549692e-60	2.69583084549692e-60	9.27065738203052e-191	1.09468638445381e-151	3.10641756588269e-96	3.05831759999225e-55	0.00186272340404378
9378	11	MEG3	0.0219644210670879	-0.0219644210670879	-4.22803456585182	-3.03550734548601	-0.0624079061289963	0.108733603860973	0.171840370418283	0.912461130455751	0.912461130455751	1.03079774345384e-219	2.55533665932936e-63	0.755608150881847	0.592668466582905	0.126173805774013
10784	11	KRT19	-3.74441082899808	3.74441082899808	-4.57813482325001	-3.7728387313647	-1.63123519245732	-5.41719900152942	0.796676168025426	1.28054565905251e-77	1.28054565905251e-77	7.23629156895931e-120	7.80850229495466e-60	3.56145348891151e-09	1.26791021871457e-144	0.00100278838465297
2783	12	PLOD2	-4.46909841105105	4.46909841105105	-5.27930707857724	-4.29030963604895	-3.71034026776529	-2.73433071527719	-1.64409734727371	8.45939877114816e-155	8.45939877114816e-155	4.19761620840059e-215	5.25918419499094e-109	2.13726801428532e-82	1.06096776957917e-36	4.98301981659499e-20
5415	12	TMSB4X	2.65593368519289	-2.65593368519289	0.894300829426231	1.31316805264989	0.861285114865357	0.828823347674438	1.94947311305262	1.47105744572514e-257	1.47105744572514e-257	2.28178373770231e-43	6.79249756455979e-58	8.68272407312236e-27	6.7705022019443e-22	2.23075615401254e-192
8855	13	DNAJC15	0.150015913866211	-0.150015913866211	-1.30041635028934	-2.3006947137762	-3.73167302593431	-3.51336285900038	0.157863026810708	0.136163860737223	0.136163860737223	9.006451318013e-14	1.70318378363955e-30	9.55698134605294e-125	1.12845179723898e-92	0.0913919352458643
10743	13	RPL23	-2.18747063039178	2.18747063039178	-1.65349291154909	-1.45679347169527	-0.670396146630557	-0.570633814210198	-2.40932889075022	6.78405732813378e-257	6.78405732813378e-257	5.1404136279946e-151	1.21194889476666e-93	1.00297895665626e-19	2.10952486083253e-12	1.32957539524533e-308
11928	13	RPS28	-1.68895079920013	1.68895079920013	-0.992137983760029	-0.819786393261218	-0.149963994111692	-0.0783217510747478	-2.18307691067516	3.55069697900984e-200	3.55069697900984e-200	1.59611280053964e-71	8.40024573339816e-37	0.047056434816424	0.389128950922281	2.93045152486514e-309
3248	15	SPP1	4.41806385279303	-4.41806385279303	3.40656711312403	4.34943443064356	3.71076184083084	3.99355791645802	4.43123740042895	3.56629554108999e-227	3.56629554108999e-227	2.15106575901527e-153	3.44952131855823e-117	2.23517264263732e-119	1.06147002634399e-102	3.42990681464435e-248
6674	15	LCN2	-4.71640052201856	4.71640052201856	-0.227162023679355	0	-2.47991147591656	-5.16952786086769	-0.614729187604419	3.86087367535453e-143	3.86087367535453e-143	0.0199625162534677	1	7.63727745019926e-32	3.7520839379983e-137	5.69562657628883e-06
9824	15	ALDH1A3	-1.72864834456557	1.72864834456557	-4.38049552917918	-3.68383966688845	0.215663007258634	-1.63161885756215	0.297808166470884	1.49059748607599e-27	1.49059748607599e-27	2.85496675439965e-204	1.27306968250764e-111	0.407102679040108	1.38148127020084e-15	0.0980993895031453
3185	17	CXCL8	-3.56085374113531	3.56085374113531	-5.27853299844119	-3.86107215689078	0.206103757568957	0.167726786934121	0.3695704309652	1.56619771724789e-83	1.56619771724789e-83	2.77828752380419e-198	1.23435773362925e-75	0.500764737013348	0.634781468070306	0.0566425534196956
4628	17	RPS12	-1.08274456071109	1.08274456071109	-0.986893561413364	-0.936209127385387	-0.231441805913544	-0.248292266253041	-2.00672112475185	2.89381767162425e-106	2.89381767162425e-106	8.04542091336551e-83	5.95741724805239e-58	0.000391236519093215	0.000395620190400946	2.75915687015123e-301
10185	17	MT1A	-0.298957844854562	0.298957844854562	-3.33984004937179	-3.298653004858	-3.58465265519996	-2.79434556284066	0.0240347196904876	0.0363934458096328	0.0363934458096328	1.11242950109887e-102	1.94949510627889e-75	9.54627686460988e-114	3.37386553829007e-51	0.849978761622832
11704	17	PMEPA1	-5.2448733575007	5.2448733575007	-1.32238357641456	-1.46015321744767	-3.57625641326276	-4.47513004521185	-2.78634298577242	6.84577486861663e-238	6.84577486861663e-238	7.60175418238351e-11	3.08365772215743e-09	1.06844696980438e-80	1.07524950354487e-128	4.54877604952662e-59
124	18	NPPB	-0.840138614487328	0.840138614487328	-5.77098280670292	-2.82258924677018	0.382280877473058	0.315481927607301	0.431264861803201	0.000557467556234844	0.000557467556234844	1.93297569268725e-195	1.8913994694634e-26	0.167197686080861	0.345157732660074	0.0213196886470371
2672	18	PARP14	2.83190360688387	-2.83190360688387	3.05744519234191	3.24480391521382	3.43880848490365	3.22887733185776	3.54472733377356	4.37508176249589e-149	4.37508176249589e-149	1.49396540051897e-139	8.39542495097367e-92	4.83218001155439e-112	4.16535083101281e-85	2.97804428630507e-204
8329	18	KRT81	-5.62606555369951	5.62606555369951	-1.82969249501998	-3.72117894335629	-0.502503185890342	-1.36742032641684	-7.59169954376595	7.50790221522827e-144	7.50790221522827e-144	3.41626547605151e-11	2.25041571354706e-38	0.0545504494517875	1.56780102368217e-05	8.85574609059497e-296
10184	18	MT1M	5.17684757468794	-5.17684757468794	3.42993055727874	3.77930864978639	0.910611533944377	2.18793381955583	5.60037807288278	7.09518767972447e-228	7.09518767972447e-228	2.84109386303819e-142	1.66866475040635e-95	4.23884605953005e-15	3.05166492786749e-47	4.86064214356767e-264
890	19	MUC1	0.788317605295272	-0.788317605295272	0.815641289119553	1.15562902761981	-1.65303174515572	-3.27389319062451	0.211013848613606	2.43265673008498e-06	2.43265673008498e-06	6.38635067266142e-06	5.06091229499572e-07	4.61680073843118e-26	1.08813725504014e-125	0.255937857861836
10747	19	RPL19	-1.64509704666836	1.64509704666836	-0.940283277955328	-0.902602690280271	-0.622660679724205	-0.587570636301473	-1.9743314118925	5.23736860309944e-210	5.23736860309944e-210	2.31132684580251e-71	2.71668423351731e-49	1.16996685026582e-23	2.32741200053709e-18	3.23329917397178e-291
12084	19	TPM4	-1.96762383068407	1.96762383068407	-2.23562322936733	-2.36402369411804	-2.65075859388871	-2.26947628669981	-1.40930670226462	2.70400384782629e-77	2.70400384782629e-77	2.56897441435278e-93	2.23028395149623e-81	4.92755523026458e-111	4.20571994062559e-70	9.8628712015333e-41
9383	20	HSP90AA1	-2.85995084435644	2.85995084435644	-1.3441509762546	-2.22146680626837	-0.827814325675015	-0.802051905630019	-1.7336315052856	1.31059723311103e-219	1.31059723311103e-219	1.42544918146696e-49	6.4318925877058e-108	3.93025324702083e-14	1.45597917502525e-11	4.32263084701668e-94
6320	21	RPS6	-1.46712471336915	1.46712471336915	-1.27273282975659	-1.22530599834776	-0.443806155193538	-0.360574606571583	-2.00656203894075	5.67003964182398e-162	5.67003964182398e-162	5.99876410853301e-117	8.33946984842754e-85	2.49785687186081e-11	1.01611268212578e-06	2.74247430076301e-280
6536	21	TGFBR1	-0.775221940788185	0.775221940788185	-0.646180826202682	-0.701295640363795	-3.23783251029017	-1.99071696955177	-0.46641892980112	5.76654376665097e-06	5.76654376665097e-06	0.000450109421209052	0.00269387079780609	1.44158043326959e-105	2.09943710805704e-25	0.0063669229720026
12580	21	HAS1	-0.141291757918727	0.141291757918727	-4.06442583389882	-3.45836303035295	-1.92280023878129	0.243751213389467	0.138614371399699	0.358564045653574	0.358564045653574	1.83939531233464e-171	1.05739622637636e-89	7.09048269747312e-24	0.0560631935879757	0.205475827779283
979	22	DDR2	3.8103791317654	-3.8103791317654	1.44865523481276	1.61363301346257	3.8069896413902	3.75942177621853	3.57167918323284	7.15729412974833e-175	7.15729412974833e-175	6.24653457019092e-39	4.43397757914227e-28	1.39983191478266e-102	9.84677492749689e-78	3.96709536701881e-176
4307	22	RPS18	-1.25827444707335	1.25827444707335	-0.614852770098351	-0.480943494151025	-0.83180512162266	-0.687507217432837	-1.62494189647753	3.51918054245222e-174	3.51918054245222e-174	1.90352802308116e-44	7.44508799157888e-21	3.1857794520522e-57	2.07991092215095e-35	3.66443258016671e-271
7181	22	NEAT1	2.44319098037245	-2.44319098037245	2.71879864428425	3.33006034502014	1.27263539466897	2.06742683836486	3.01288890556821	1.52382927596529e-118	1.52382927596529e-118	4.92249405316505e-121	1.15764884461224e-107	4.25559641583114e-22	1.08932734290395e-41	3.0528215198927e-178
8327	22	KRT7	-2.31771229668585	2.31771229668585	-1.40549746583112	-0.867519310590835	-1.98047067185945	-2.79923899007249	-2.32248150910265	1.24000585963698e-110	1.24000585963698e-110	2.99246268545991e-38	2.30287830499472e-10	8.23177710281114e-61	1.46377996626304e-113	1.11052416305119e-116
12312	22	SPINT2	-3.15059819628392	3.15059819628392	1.47062819047968	1.54935674383658	0.079298762686806	-2.34767536936115	0.932377881136631	2.18763305966088e-202	2.18763305966088e-202	2.50211540413167e-17	4.31851706020536e-11	0.772372510586791	2.36049046403878e-68	8.64161917870643e-10
6820	23	IFITM3	1.74895785844917	-1.74895785844917	1.21480198850279	1.47657961940994	3.54227705523177	3.14424691978356	1.33581172428276	5.34244576801476e-68	5.34244576801476e-68	3.57051348686594e-33	1.15899757676948e-28	6.52334314630385e-98	2.12738733495877e-70	5.44349340852765e-49
8120	23	TPI1	-0.947219946576566	0.947219946576566	-1.92552291931151	-1.80755176052492	-0.398636920281467	-0.0944501527151382	-0.553806980801058	2.10807305193839e-40	2.10807305193839e-40	1.65878977940563e-148	1.13051426278854e-102	2.81674085313804e-05	0.510543489340706	5.04545059446565e-15
10372	23	SLC7A5	-1.63542647413808	1.63542647413808	-0.795614051139448	-1.34469191702644	-2.83028850285829	-3.66511506191016	-1.42915412311426	1.33406814084782e-25	1.33406814084782e-25	1.03056457788171e-05	1.13321149311665e-10	1.32195571037423e-66	2.39243919496013e-110	3.47058434301289e-20
11635	23	SLPI	-5.13502053103532	5.13502053103532	-2.58077993100514	-0.355722512589126	-3.33907797444984	-4.35619876224804	-0.0444219321660571	1.51374539300377e-200	1.51374539300377e-200	5.79908146476636e-39	0.249482455277724	1.94289084856658e-60	3.14881166485105e-103	0.863780795106267
2974	24	RPL35A	-0.281716735606585	0.281716735606585	0.67570593704785	0.90569448428762	1.42763551322447	1.56769271880377	0.193077329978638	1.16256174543431e-09	1.16256174543431e-09	1.95199525353651e-40	6.29202466155418e-47	2.63083980526685e-96	4.78841508880929e-95	2.13065779985086e-05
7621	24	VIM	-0.143539262612533	0.143539262612533	-1.83473221802577	-1.97362608202756	0.0745610894006834	1.54059570588915	-0.623090424626339	0.117164084464708	0.117164084464708	2.11945552726947e-109	8.05855405199958e-101	0.581594201344088	3.12621207147086e-28	9.36651707533032e-16
8393	24	MYL6	-0.529258095759823	0.529258095759823	-1.82924273068231	-1.4499815321411	-0.888289351239298	-0.574845837101588	0.219436536598504	3.06108784604037e-16	3.06108784604037e-16	4.52334291252369e-161	2.74132642414242e-81	2.04302172594044e-30	3.94666785793881e-11	0.00128534880138962
12380	24	RPS19	-1.07539313236463	1.07539313236463	-0.34911120670876	-0.214920757893431	0.0288049451262876	0.151288017846813	-1.62246105590663	3.71351021297089e-128	3.71351021297089e-128	1.93355529781382e-14	0.000139467656995231	0.698429284595199	0.0230549485889093	1.87708599111624e-260
8106	25	GAPDH	-1.18491120144265	1.18491120144265	-1.464432307759	-1.25549674204407	0.599082303070845	0.789218426681083	-0.99622112138766	8.9812643284326e-118	8.9812643284326e-118	2.24369674899429e-158	8.40727165790529e-96	4.05546642718796e-18	3.31857622864816e-25	4.97238632366358e-92
11639	25	WFDC2	-4.67979449551917	4.67979449551917	-0.393427091194518	-0.634663965897743	-1.22205607013336	-4.44005710966957	-0.273599560978012	3.39024882445048e-153	3.39024882445048e-153	0.000750617931783947	0.000123902810320038	2.5947734252987e-11	4.95186616064799e-103	0.003688220452878
1542	26	RPS27A	-0.806475239115685	0.806475239115685	-0.115807464783195	-0.0739303419582677	0.361263684546246	0.332725963895975	-1.45908746911895	8.67265228740262e-84	8.67265228740262e-84	0.0127979123099466	0.226139215676415	7.45073050481266e-11	2.9544163093871e-08	3.10967843232193e-240
7718	26	DKK1	3.49852266772875	-3.49852266772875	1.9016916215298	1.77612596923237	4.19908626879259	4.15434465219522	2.03820707172267	3.77878166654226e-131	3.77878166654226e-131	4.71780249551724e-53	1.09467334092914e-29	3.32556040381834e-96	1.56898530749172e-75	1.80783271553375e-74
8266	26	AMIGO2	-4.44558291293744	4.44558291293744	-1.64994059836661	-1.57758800476463	-1.57811920753369	-2.12181153977798	-2.22650567629305	1.11219262993809e-192	1.11219262993809e-192	1.41734944155091e-21	1.78551781788256e-14	4.44041214922689e-17	9.88857747251125e-27	4.64338990352775e-46
8371	26	ITGA5	-0.280598716772649	0.280598716772649	-3.56203775060988	-2.87701334336115	-0.587513276054954	0.791742910641777	0.220539345098581	0.110529029691097	0.110529029691097	7.01184237360621e-158	9.0253512306043e-76	0.0024477580682106	0.00132626294530788	0.196433277134765
3331	27	FGF2	0.487002907720061	-0.487002907720061	-3.29597050212856	-2.57991784121587	0.258507521414601	1.22964117760245	-0.397351773889844	0.00297623920622605	0.00297623920622605	1.80904057549465e-154	5.69699755794572e-69	0.247182271081782	4.16216210670999e-07	0.00708232249014501
4323	27	HMGA1	-3.04130979627778	3.04130979627778	-1.95590277812295	-2.28782518819586	-1.76951416881729	-2.66849834494742	-2.84813711660838	1.88952423026749e-184	1.88952423026749e-184	2.19886133577153e-69	1.51896479544285e-74	2.40336517361299e-45	4.02732979858299e-101	2.81582388998462e-169
6743	27	RPL7A	0.41985122014937	-0.41985122014937	0.239237328814486	0.390655517284498	1.37311288402365	1.45095124044091	0.0203518347238472	7.93663949787857e-20	7.93663949787857e-20	1.45645578382967e-06	5.82566256288963e-11	7.23310394131745e-94	2.57615333896495e-88	0.698768557113293
12535	27	RPL13A	-1.55011205017124	1.55011205017124	-0.586258484731817	-0.517402409766244	0.295968793779209	0.188380470116103	-1.72873243140003	1.19007086632992e-188	1.19007086632992e-188	1.89253954158484e-29	3.84716907631938e-17	1.57538061148914e-05	0.0151305361169264	8.31864833349912e-235
6818	28	IFITM2	2.24468896985399	-2.24468896985399	1.31649965504649	1.42258885797644	3.73035092183934	4.08046179114354	1.13953288033182	9.83371656265098e-84	9.83371656265098e-84	4.7468764319125e-33	3.52549533408536e-23	6.72639719016046e-91	5.72906890014997e-79	6.31690484810688e-33
10659	28	RPL23A	-1.51647337251143	1.51647337251143	-0.735292811772431	-0.800731742036043	-0.223741647798275	-0.249460719142537	-1.84031512914076	1.18482491437175e-157	1.18482491437175e-157	9.74857540715087e-37	9.28610310160053e-32	0.00312313577937176	0.00247677039591506	1.77336570116873e-228
1664	29	TMSB10	-1.07309947741854	1.07309947741854	-1.46718164025738	-1.2838409415341	-1.01448002322736	-0.990992707733142	-1.60855197209169	3.40478925798096e-92	3.40478925798096e-92	4.52010176269236e-149	6.06307863486843e-94	5.59236742375857e-57	3.66718718160483e-49	9.29168284083704e-195
6618	29	GSN	3.36102567716872	-3.36102567716872	2.84620095119991	2.92256611179923	3.2712662727783	2.40838790333192	3.49610923016147	4.28215035065794e-148	4.28215035065794e-148	1.93505749597263e-105	4.58697930250457e-65	1.28314129607655e-88	1.05041279957165e-49	2.55356453193104e-168
9887	29	RPS2	-1.31959296938656	1.31959296938656	-1.22789266854498	-1.08977950746899	0.0970942191389881	0.237663718947717	-1.58385680144149	3.4449369721099e-156	3.4449369721099e-156	1.68516906333078e-128	8.0561151001286e-82	0.172447993442013	0.000880577104604102	1.14147811074914e-220
11671	29	PTGIS	-0.465330842866817	0.465330842866817	-3.64862344346864	-2.75637081685562	0.0368290630736493	-0.0300841531445043	0.129333262949242	0.00613717337535788	0.00613717337535788	9.9902414511053e-152	3.37674410159505e-50	0.894933394045568	0.930827666381296	0.385465260775313
7834	30	ADIRF	4.38223063174716	-4.38223063174716	2.83981254723055	2.91216423590154	3.37414270650847	2.74198500013786	4.32957447940751	2.34439286307393e-184	2.34439286307393e-184	4.15436218200415e-101	1.30743107475496e-63	1.69709962921872e-87	4.11721298832598e-56	3.28196490267832e-197
11855	30	EEF2	-1.58683108899522	1.58683108899522	-1.52615666608796	-1.55043825184212	-0.376784914576493	-0.154671802540211	-2.39715145017794	7.62940925458584e-99	7.62940925458584e-99	7.95576048742921e-84	2.68751238312522e-65	0.000266224620582141	0.241116872269796	2.91686839412514e-220
11881	31	RPL36	-1.12799751439917	1.12799751439917	-1.01240018251178	-0.902184195165208	-0.0297618957031779	-0.186088971385304	-1.77740912610814	8.4007552954705e-90	8.4007552954705e-90	4.38877147093491e-67	1.32225813849381e-39	0.754314422742997	0.0308451282967559	9.6986990757897e-211
12245	31	DMKN	-4.1412603592307	4.1412603592307	-1.4857166555809	-1.93668088740679	-1.26905863039545	-3.10958192677882	-4.10978401982949	2.93844939493569e-180	2.93844939493569e-180	5.5696322294035e-18	8.35568439852597e-22	2.27056357097824e-11	1.36316565482837e-69	9.60084848393944e-183
4748	32	FAM20C	-1.48903972616315	1.48903972616315	-1.51338990351606	-1.65574269556587	-3.24390616849758	-3.37992441152333	-0.431653445453871	1.60031480011449e-19	1.60031480011449e-19	3.26885531527631e-18	4.44693070210323e-16	8.85662244975199e-85	4.61995425602435e-84	0.00292444622966308
1150	33	HSD11B1	-0.0954731538408477	0.0954731538408477	-3.68048990621309	-2.64881212230795	0.133600090335352	0.221237469176541	0.307878904774265	0.542413797221532	0.542413797221532	5.99862107766373e-147	2.73519967944427e-46	0.486334074523639	0.215093379894882	0.000217299669746464
1522	33	CALM2	-0.981285968149355	0.981285968149355	-2.00064544428801	-2.20483159128783	-0.960357346241228	-0.856922913901474	-1.0836190102641	1.87418026133026e-23	1.87418026133026e-23	7.15811629495944e-93	4.28987254600363e-89	1.12278537469147e-15	1.11737579798529e-10	2.05058956914766e-30
2630	34	CCDC80	-1.78343520565357	1.78343520565357	-3.08956356965387	-3.11534321118438	0.0716151494101362	1.49464165130667	-1.70983100744631	5.90889675369546e-36	5.90889675369546e-36	1.36072876013679e-109	8.81222666525904e-89	0.796811423488265	3.08482731404594e-07	1.34115356498879e-34
6949	34	SAA1	-7.27295745941235	7.27295745941235	-3.60268602033131	-2.26287073072328	-4.17453759694082	-3.75487950101691	-4.31457375607144	4.53634404071981e-173	4.53634404071981e-173	1.40457046876006e-28	9.79750791420865e-09	1.99829289227702e-35	1.2278509887768e-24	1.46924832408354e-48
