	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	logFC.vs.1	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7	FDR.vs.1
3579	163	ITGA1	0.132165558562854	-2.45246661322424	-0.875374839803173	-0.788774053651828	-1.38541569998652	1.38541569998652	-1.06480379592859	0.599659723291159	1.7227789865833e-29	0.000376629494776244	0.00698248883992918	5.74229132809172e-07	5.74229132809172e-07	6.29225666758379e-06
4055	163	SQSTM1	0.453251334648267	-0.612037902978232	1.33075247801996	1.70957969569478	0.192898054492368	-0.192898054492368	1.31825196491483	0.00102009540132654	1.43471520697224e-06	4.16166187502108e-21	2.35350400708471e-22	0.498895100966524	0.498895100966524	6.1702479376756e-24
7128	163	RARRES3	2.08642265457229	1.01223209399688	1.54983502093732	1.75773339237059	0.51512159040642	-0.51512159040642	2.46231687488845	2.16534185430071e-27	4.86645675201924e-07	3.30728835955755e-14	9.63134730427539e-12	0.113071159637308	0.113071159637308	1.1424446309102e-42
8991	163	ADPRHL1	1.14191411516323	2.44622488331123	2.36439664129162	2.07800306215767	-0.264881576837393	0.264881576837393	0.343288498425266	4.23503217396496e-10	4.69944067092557e-37	7.06977739136844e-33	2.89313062652195e-16	0.444170979493543	0.444170979493543	0.0676315451572923
2918	164	EIF4A2	-1.66512516788245	-0.110269747763782	-0.0847033569289399	-0.0782465713333628	-0.20289190452764	0.20289190452764	-0.38584219330962	2.88700400096028e-30	0.592668466582905	0.698808373369277	0.793127783643084	0.584063558043937	0.584063558043937	0.0234528436129732
4439	164	ELOVL5	-0.241500732939935	-2.13231040759427	-0.0326403866392063	-0.0182517419400703	-0.784423172390006	0.784423172390006	-0.206126453577658	0.291728687422999	5.20795039759215e-37	0.906648251952665	0.980272695488001	0.0013459676406879	0.0013459676406879	0.361900384562125
6942	164	NUCB2	-0.0762893944013109	-2.14866401441012	-1.98531248695747	-1.90406431093976	-0.678842507653234	0.678842507653234	0.611599116099586	0.790788823008434	7.39734657511892e-36	9.3620179950409e-30	3.38711650736352e-22	0.0138339235930846	0.0138339235930846	0.00585261564608545
8333	164	KRT18	-0.547989073480176	-0.619697973294322	-0.250399113930364	-0.304339966059201	0.935341813459902	-0.935341813459902	-1.67419530682598	0.000140580125686217	1.21751883497591e-05	0.126792979658806	0.11739170246361	5.74229132809172e-07	5.74229132809172e-07	2.54155416006478e-37
396	165	YBX1	0.808353056446553	0.297030835772284	0.87840122919085	0.68480016723071	-0.14445569402406	0.14445569402406	0.269542600947826	3.71777029017287e-30	6.51048456422714e-05	1.18680004910506e-32	7.3608098332549e-16	0.313653686152176	0.313653686152176	0.000196426766129412
2484	165	MAPKAPK3	0.891730680521209	1.61137738100611	1.33581820547391	1.45299309489238	1.25072029303933	-1.25072029303933	0.836954761931483	4.92637917182384e-06	1.07120279813558e-15	5.72759991827248e-11	1.55254032059014e-08	5.76322130767377e-07	5.76322130767377e-07	9.85552988242681e-06
3798	165	P4HA2	-0.504245871347915	-1.43179520579311	-2.17301055636203	-2.04614560668767	-0.463675694840261	0.463675694840261	0.132198825404085	0.030635718375083	7.17424814329574e-13	2.3133803235573e-30	5.1731025911651e-22	0.224949212862369	0.224949212862369	0.61410507976347
4086	165	TUBB2B	-0.956392881512126	-0.144617160693331	-0.157989325778758	-0.623073195027136	-0.0623315334684348	0.0623315334684348	-2.97895482848608	3.18702361605495e-06	0.164984454419986	0.156866858674333	0.00289485027634434	0.642778467819649	0.642778467819649	1.8380383255861e-42
6382	166	CA9	-0.688294096660603	0.131471390523221	-2.77659553642941	-2.32608073807731	-0.0516151812714385	0.0516151812714385	0.135013662887308	0.00399049590825253	0.429335211744654	7.69796009227806e-35	2.64774846356847e-19	0.954772932350397	0.954772932350397	0.384649509947884
6492	166	SUSD3	0.935534020418775	1.28340891774533	0.387898266222718	0.407681505716192	1.31243251247216	-1.31243251247216	1.57695034938115	6.79023868909269e-06	8.77546386990342e-10	0.073394057789211	0.161750296195565	6.05799907274053e-07	6.05799907274053e-07	7.95438833856796e-17
10589	166	MPRIP	-0.407799266163468	0.809132440963707	0.315419952545335	-0.0458563016551392	-0.0133897782765301	0.0133897782765301	-1.91241552695293	0.0206805327349098	9.13275132728937e-06	0.1099302151634	0.902211247747834	1	1	3.18751217037489e-42
11472	166	PLCB4	-2.51410947583828	0.0744033224758891	-1.5596099587769	-1.05812358102459	0.134388380441325	-0.134388380441325	-0.527378572100666	4.06122053807472e-30	0.747991632350701	9.42889471239203e-11	0.000148944843334448	0.73731890275952	0.73731890275952	0.023823627648216
8202	167	BCAT1	-2.24025000177023	-0.826442296074716	-2.41300007511698	-2.06702876575029	-1.31328821915766	1.31328821915766	-2.54319841311829	9.40074743934274e-27	0.00050161893977208	2.90033629686228e-30	1.01568167102751e-17	7.25090510134688e-07	7.25090510134688e-07	2.22029958927483e-36
8909	167	PCDH9	2.12352595634876	1.01530364644434	2.07663327052767	2.38405535870865	0.685303282178102	-0.685303282178102	1.57607245494365	1.76898881927357e-29	1.00683443273043e-07	5.66116892017335e-25	1.40104814522519e-20	0.00702036024236897	0.00702036024236897	3.65308954596759e-18
9559	167	FGF7	0.136034848544642	0.059038438079417	-2.77734102877878	-2.20266870294256	-0.0703128400353812	0.0703128400353812	0.1130840658015	0.251066694227665	0.738059765537812	9.94503260276355e-35	1.24907882466107e-16	0.907098551970294	0.907098551970294	0.37453493538252
12118	167	PGLS	1.02068885866749	1.92667167516022	1.08893565318936	1.2927804417433	0.666007903085915	-0.666007903085915	1.31784986135235	1.6412823051342e-13	1.23201743643143e-36	5.92373261355843e-14	3.56188410575056e-13	0.000247728040316445	0.000247728040316445	2.92110070947583e-22
2153	168	CCL20	-2.79956233489358	-0.729177791695905	-2.53167761371153	-0.528283519989924	-0.142070671332856	0.142070671332856	-0.155862936915266	2.47905274397691e-29	0.00321817307274291	3.73733955713767e-23	0.0783282266951882	0.774159308728603	0.774159308728603	0.500794585168439
4798	168	KDELR2	0.444887255111917	-0.429646799283695	0.467618004958415	0.407115309733444	-0.223245945738857	0.223245945738857	1.65561409407329	0.000291860964127051	0.000259070014575352	0.000228262345715585	0.010039517063327	0.31492742822041	0.31492742822041	3.60858406037073e-42
8580	168	C12orf75	-0.545672462734791	-0.943000072673641	-1.6555670132262	-1.75708651367027	-0.452748013256032	0.452748013256032	-1.18776636039673	0.0051299010379624	1.54730737200388e-07	1.08361882015591e-22	3.44665424706396e-21	0.148526720200607	0.148526720200607	1.79506670950133e-12
12040	168	NFIX	0.970250696728982	2.2084505825933	1.45934345971833	1.17762488925754	0.400220264615317	-0.400220264615317	0.402888004574196	4.21299301998e-10	1.58933239513266e-36	3.49289956645026e-18	3.98049093402874e-09	0.116259262618091	0.116259262618091	0.0106930142786122
1205	169	CAPN2	0.965965306568131	1.43736873434116	0.0777488384205779	0.172959835341634	0.981110024317721	-0.981110024317721	0.763166776494275	8.44532208661269e-10	3.72319445912981e-18	0.702472119778366	0.467722224992286	8.14483471551472e-07	8.14483471551472e-07	5.70701542604266e-07
6778	169	RABL6	1.58601269585343	1.10021379526544	1.3352076343437	0.784423872453688	0.237498152657856	-0.237498152657856	1.15274889880665	4.65466467207819e-29	6.30968131095851e-15	6.44279086337489e-20	6.36282198709668e-06	0.375676218710502	0.375676218710502	5.59937539181127e-18
12451	169	FOSB	-0.972772685734909	-2.78875999780961	-0.945595979080801	-1.11185061786562	-0.395121288130873	0.395121288130873	-0.76000177636843	2.96632144532824e-05	2.5596662702365e-36	4.34274410470426e-05	3.9751504419835e-05	0.240928716592666	0.240928716592666	0.000587105914314591
8459	170	MSRB3	-0.764344013916427	-1.21533668243059	-1.99816543240861	-2.18199528479326	-1.34784243880457	1.34784243880457	-1.29931969954319	0.00104321342912655	2.92129240029368e-07	3.33590899636103e-17	2.03458140394114e-17	8.14483471551472e-07	8.14483471551472e-07	1.93192724086799e-08
2856	171	CLDN11	-1.14457274713992	-0.469244615115234	-2.50914060560707	-2.36898226482	0.0452496210196099	-0.0452496210196099	-1.50365385327133	7.97918070103138e-07	0.0314180897633705	8.61842912258264e-28	8.75704778818986e-21	0.940862080227824	0.940862080227824	6.86032493723059e-11
9609	171	TLN2	-0.438458339099444	-1.42958365291279	-0.39709885914681	-0.154603329572901	-1.23673077571295	1.23673077571295	-1.24937166560699	0.0072174114090876	1.67873648206189e-10	0.0125748915414909	0.212795343176689	8.26888958718105e-07	8.26888958718105e-07	4.4598032758864e-09
6429	172	SMC5	1.8020650724879	0.861328670493833	1.31681971386831	1.22953302697593	0.440638586643075	-0.440638586643075	1.86382382714274	1.27119623300157e-28	3.49885901400257e-08	1.4706593220339e-15	1.36600765054897e-09	0.0626649342339346	0.0626649342339346	6.19703179622863e-32
11679	172	CEBPB	1.06275157412902	1.40886102048851	0.682047167948057	1.01994917824163	-0.213429777021849	0.213429777021849	2.01991499774242	2.74568354205733e-13	1.65818179042606e-20	6.92851040131518e-06	2.35151423697237e-08	0.466781330984582	0.466781330984582	1.85590766482203e-41
12581	172	FPR1	-0.201948786617715	0	-0.523950783166041	-0.738528134846187	-1.25016293891641	1.25016293891641	-0.0792042000989547	0.0919932243962658	1	0.0029757632672378	0.000822980687839395	8.26888958718105e-07	8.26888958718105e-07	0.321361819270882
2496	173	RPL29	0.00942599827171189	0.833800478974304	0.00199428205265947	0.0506192723249756	-0.0316285599502168	0.0316285599502168	-0.625113880025254	0.931626958145558	4.8570818298631e-36	0.992476660530839	0.649767404657343	0.906708298513593	0.906708298513593	1.06397081314733e-22
5404	173	PNPLA4	2.003102806721	1.63223441423958	0.78320555419426	0.669569391512754	0.317063112103847	-0.317063112103847	1.97640017645465	1.35639928628409e-28	2.41653177659601e-15	0.000392280791554118	0.0172976422257638	0.49132926173921	0.49132926173921	5.17788521100692e-29
2286	174	FBLN2	-0.308335117137799	-0.755657618939707	-2.79018806601165	-2.01407792750492	-0.927847153504451	0.927847153504451	-0.630617315511129	0.0297760144561395	8.43332401340203e-05	1.79032789087141e-34	3.17035316854115e-15	0.000139094952621756	0.000139094952621756	0.00039568367819408
8974	174	IRS2	0.382658069248558	2.35294990510586	1.23309041561947	1.48552226222784	-0.716312121165552	0.716312121165552	1.70810825002292	0.0312818531650222	5.6649555947772e-36	2.38608702036018e-12	1.14736724675439e-11	0.000135085883118921	0.000135085883118921	1.45867563589949e-24
3351	175	SLC7A11	2.09827104088204	1.03706564071056	-0.775952142836094	-0.898853004678539	-0.0446406843297103	0.0446406843297103	2.30339454110588	1.81466291272091e-28	7.42600095589432e-08	7.54510258137275e-07	4.54042388902641e-07	0.941772675242706	0.941772675242706	1.45215587823192e-36
5049	175	SRI	-0.190063276831548	0.525045691289854	0.153464272447372	0.133093087656473	0.835186190579112	-0.835186190579112	0.711865410583003	0.207233178851411	0.000178725127163638	0.342216754490798	0.526875660466232	1.25828778275387e-06	1.25828778275387e-06	6.95093430977174e-08
1592	176	ANTXR1	-0.520116315654578	-2.10125397425957	-1.41128968031783	-1.59869751693413	-1.3484970731674	1.3484970731674	-2.8154648782177	0.0260000999490488	1.70525597818658e-19	4.67894842644826e-09	3.85769265424729e-09	1.29088003041007e-06	1.29088003041007e-06	2.01363555073052e-39
4632	176	SGK1	0.100095507682268	-1.58915099539143	-2.59132880689921	-1.85914209596579	-0.977132429693447	0.977132429693447	-1.98841162316601	0.759468693371939	1.06698250972442e-12	2.10172816595048e-34	6.45313186110385e-14	0.00113573212848046	0.00113573212848046	4.96584527163508e-21
11250	176	VAPA	1.02366224939818	1.67251571234056	0.737162933160446	0.526207061074225	0.0850577996765706	-0.0850577996765706	1.7991527271245	8.93196760936848e-15	6.19143456561827e-32	7.49934363330331e-08	0.00203767602132557	0.817735216189777	0.817735216189777	1.25175149076677e-40
673	177	SORT1	0.0603920716252821	1.4341595440273	1.24107018284791	0.982986152209044	-1.19710441327511	1.19710441327511	0.50316242515456	0.811405262961376	4.37222758771629e-15	2.53990056151685e-09	0.000560667476928556	1.29922942216343e-06	1.29922942216343e-06	0.0256435090319342
6213	177	LY6K	0.0269916493224819	-2.03818157058167	0.874484920309766	0.81504051486606	-0.351021564028446	0.351021564028446	0.14391745225945	0.928632560981894	1.18272764234618e-35	4.26699035559489e-05	0.00318199455580973	0.32695310741064	0.32695310741064	0.532182518372818
2644	178	UPK1B	1.57335406597709	1.46236926054633	0.495003963634769	0.559627754648242	1.28680153932705	-1.28680153932705	1.4940812273938	7.34983576262697e-19	2.97298810648135e-13	0.0556366132557971	0.0802428966456002	1.29922942216343e-06	1.29922942216343e-06	2.00121633377943e-16
4266	178	CLIC1	0.806771576077316	0.670500297228855	-0.0104464499239755	-0.120983798196992	0.16435379910711	-0.16435379910711	1.59418817409125	1.13356548305574e-11	3.19323128287135e-08	0.962440047009082	0.49635515206328	0.525375129149264	0.525375129149264	3.1297801790906e-40
11743	178	EEF1A2	-2.51565916528374	0.0832795258539066	-0.206529623218663	-0.534534989577067	0.0832795258539066	-0.0832795258539066	-0.16643276326868	2.76643722913826e-28	0.206808060318552	0.251172187527964	0.0297646875715078	0.525375129149264	0.525375129149264	0.329626005880958
4623	179	CTGF	-1.89192627088885	-2.86242859064485	-1.96928401841092	-1.52163916965791	-1.18386260384448	1.18386260384448	-0.810205767473061	1.55378707332908e-14	1.72702214296544e-35	3.09932840677588e-15	4.15929658429237e-07	0.00036104552460317	0.00036104552460317	0.00321387221184881
6806	179	MRPL41	1.27250830800315	-0.0388816507579325	0.848915750209496	1.06701559234168	0.14170425799389	-0.14170425799389	1.25326957667386	2.89524263751497e-28	0.932091416090298	6.65079656073884e-13	1.01161184878146e-13	0.58082257994596	0.58082257994596	2.85003434072153e-29
11762	179	PLPP2	0.736041838922595	1.28397030846232	0.833606112483393	0.734127641088368	1.28865933223398	-1.28865933223398	1.43253083309328	0.00069616508554329	1.5748495750129e-09	0.000200939691858672	0.0172976422257638	1.29922942216343e-06	1.29922942216343e-06	2.8179474290971e-13
9	180	HES4	1.7126135066288	0.207415043717788	1.90721281837957	1.63327577524399	0.320624164410866	-0.320624164410866	2.21189188623865	1.18612524974488e-24	0.239163260283881	2.61819681851164e-26	6.66483059077718e-14	0.271668625918107	0.271668625918107	4.35044885371459e-40
